billing_cycle_id,customer_segment,county,rate_plan_id,bill_status,bill_count,account_count,total_bill_amount,avg_bill_amount,total_kwh_usage,avg_kwh_usage,paid_bills,generated_bills,past_due_bills,exception_bills
2024-11,Residential,EL DORADO,R-RES-TOU,Generated,9,9,1392.38,154.71,4588.08,509.79,0,9,0,0
2024-11,Residential,EL DORADO,R-RES-TOU,Paid,24,24,3583.63,149.32,11610.05,483.75,24,0,0,0
2024-11,Residential,EL DORADO,R-RES-TOU,Past Due,3,3,544.4,181.47,1719.05,573.02,0,0,3,0
2024-11,Residential,FRESNO,R-RES-TOU,Exception,17,17,0.0,,4796.97,399.75,0,0,0,17
2024-11,Residential,FRESNO,R-RES-TOU,Generated,47,47,6920.21,147.24,22691.71,482.8,0,47,0,0
2024-11,Residential,FRESNO,R-RES-TOU,Paid,183,183,30329.8,165.74,98164.9,536.42,183,0,0,0
2024-11,Residential,FRESNO,R-RES-TOU,Past Due,24,24,3591.83,149.66,11741.83,489.24,0,0,24,0
2024-11,Residential,GLENN,R-RES-TOU,Exception,1,1,0.0,,338.42,338.42,0,0,0,1
2024-11,Residential,GLENN,R-RES-TOU,Generated,2,2,240.91,120.45,803.18,401.59,0,2,0,0
2024-11,Residential,GLENN,R-RES-TOU,Paid,10,10,1568.82,156.88,5007.75,500.77,10,0,0,0
2024-11,Residential,GLENN,R-RES-TOU,Past Due,1,1,223.51,223.51,712.54,712.54,0,0,1,0
2024-11,Residential,HUMBOLDT,R-RES-TOU,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-11,Residential,HUMBOLDT,R-RES-TOU,Generated,5,5,703.8,140.76,2325.9,465.18,0,5,0,0
2024-11,Residential,HUMBOLDT,R-RES-TOU,Paid,16,16,2491.17,155.7,8119.86,507.49,16,0,0,0
2024-11,Residential,HUMBOLDT,R-RES-TOU,Past Due,2,2,230.5,115.25,763.54,381.77,0,0,2,0
2024-11,Residential,KERN,R-RES-TOU,Exception,50,50,0.0,,17721.55,506.33,0,0,0,50
2024-11,Residential,KERN,R-RES-TOU,Generated,107,107,15887.32,148.48,51868.27,484.75,0,107,0,0
2024-11,Residential,KERN,R-RES-TOU,Paid,404,404,60568.3,149.92,197486.56,488.83,404,0,0,0
2024-11,Residential,KERN,R-RES-TOU,Past Due,38,38,5614.83,147.76,18234.25,479.85,0,0,38,0
2024-11,Residential,KINGS,R-RES-TOU,Exception,5,5,0.0,,2084.14,521.03,0,0,0,5
2024-11,Residential,KINGS,R-RES-TOU,Generated,8,8,1055.95,131.99,3480.74,435.09,0,8,0,0
2024-11,Residential,KINGS,R-RES-TOU,Paid,41,41,6517.63,158.97,21092.25,514.45,41,0,0,0
2024-11,Residential,KINGS,R-RES-TOU,Past Due,4,4,632.86,158.22,2066.41,516.6,0,0,4,0
2024-11,Residential,LAKE,R-RES-TOU,Exception,2,2,0.0,,833.67,416.84,0,0,0,2
2024-11,Residential,LAKE,R-RES-TOU,Generated,4,4,583.34,145.83,1929.13,482.28,0,4,0,0
2024-11,Residential,LAKE,R-RES-TOU,Paid,8,8,1305.01,163.13,4250.71,531.34,8,0,0,0
2024-11,Residential,LAKE,R-RES-TOU,Past Due,1,1,110.9,110.9,366.29,366.29,0,0,1,0
2024-11,Residential,MADERA,R-RES-TOU,Exception,4,4,0.0,,1780.84,445.21,0,0,0,4
2024-11,Residential,MADERA,R-RES-TOU,Generated,7,7,926.0,132.29,3042.84,434.69,0,7,0,0
2024-11,Residential,MADERA,R-RES-TOU,Paid,36,36,5693.23,158.15,18333.52,509.26,36,0,0,0
2024-11,Residential,MADERA,R-RES-TOU,Past Due,2,2,293.23,146.62,966.19,483.09,0,0,2,0
2024-11,Residential,MARIN,R-RES-TOU,Exception,4,4,0.0,,704.81,352.4,0,0,0,4
2024-11,Residential,MARIN,R-RES-TOU,Generated,7,7,1042.16,148.88,3432.85,490.41,0,7,0,0
2024-11,Residential,MARIN,R-RES-TOU,Paid,32,32,4914.48,153.58,16039.53,501.24,32,0,0,0
2024-11,Residential,MARIN,R-RES-TOU,Past Due,3,3,437.15,145.72,1472.8,490.93,0,0,3,0
2024-11,Residential,MARIPOSA,R-RES-TOU,Paid,3,3,423.39,141.13,1421.55,473.85,3,0,0,0
2024-11,Residential,MENDOCINO,R-RES-TOU,Exception,3,3,0.0,,1337.06,445.69,0,0,0,3
2024-11,Residential,MENDOCINO,R-RES-TOU,Generated,1,1,226.08,226.08,719.68,719.68,0,1,0,0
2024-11,Residential,MENDOCINO,R-RES-TOU,Paid,16,16,2585.58,161.6,8396.29,524.77,16,0,0,0
2024-11,Residential,MERCED,R-RES-TOU,Exception,8,8,0.0,,4031.09,575.87,0,0,0,8
2024-11,Residential,MERCED,R-RES-TOU,Generated,25,25,3529.88,141.2,11669.47,466.78,0,25,0,0
2024-11,Residential,MERCED,R-RES-TOU,Paid,77,77,11671.02,151.57,37980.47,493.25,77,0,0,0
2024-11,Residential,MERCED,R-RES-TOU,Past Due,8,8,1069.57,133.7,3455.46,431.93,0,0,8,0
2024-11,Residential,MONTEREY,R-RES-TOU,Exception,10,10,0.0,,3526.72,503.82,0,0,0,10
2024-11,Residential,MONTEREY,R-RES-TOU,Generated,15,15,2032.86,135.52,6677.48,445.17,0,15,0,0
2024-11,Residential,MONTEREY,R-RES-TOU,Paid,54,54,7489.91,138.7,24476.38,453.27,54,0,0,0
2024-11,Residential,MONTEREY,R-RES-TOU,Past Due,2,2,348.42,174.21,1151.16,575.58,0,0,2,0
2024-11,Residential,NAPA,R-RES-TOU,Exception,6,6,0.0,,1030.89,343.63,0,0,0,6
2024-11,Residential,NAPA,R-RES-TOU,Generated,11,11,1673.92,152.17,5499.59,499.96,0,11,0,0
2024-11,Residential,NAPA,R-RES-TOU,Paid,25,25,4222.44,168.9,13718.41,548.74,25,0,0,0
2024-11,Residential,NAPA,R-RES-TOU,Past Due,2,2,206.39,103.19,675.53,337.76,0,0,2,0
2024-11,Residential,NEVADA,R-RES-TOU,Exception,3,3,0.0,,584.54,292.27,0,0,0,3
2024-11,Residential,NEVADA,R-RES-TOU,Generated,3,3,396.86,132.29,1322.94,440.98,0,3,0,0
2024-11,Residential,NEVADA,R-RES-TOU,Paid,15,15,2343.91,156.26,7567.78,504.52,15,0,0,0
2024-11,Residential,NEVADA,R-RES-TOU,Past Due,2,2,442.2,221.1,1365.83,682.91,0,0,2,0
2024-11,Residential,PLACER,R-RES-TOU,Exception,19,19,0.0,,7260.97,518.64,0,0,0,19
2024-11,Residential,PLACER,R-RES-TOU,Generated,18,18,2971.48,165.08,9612.19,534.01,0,18,0,0
2024-11,Residential,PLACER,R-RES-TOU,Paid,67,67,10232.15,152.72,33367.49,498.02,67,0,0,0
2024-11,Residential,PLACER,R-RES-TOU,Past Due,8,8,1559.46,194.93,4928.86,616.11,0,0,8,0
2024-11,Residential,PLUMAS,R-RES-TOU,Generated,3,3,457.69,152.56,1517.92,505.97,0,3,0,0
2024-11,Residential,PLUMAS,R-RES-TOU,Paid,3,3,343.51,114.5,1128.63,376.21,3,0,0,0
2024-11,Residential,SAN FRANCISCO,R-RES-TOU,Exception,14,14,0.0,,5090.84,565.65,0,0,0,14
2024-11,Residential,SAN FRANCISCO,R-RES-TOU,Generated,35,35,5289.22,151.12,17228.49,492.24,0,35,0,0
2024-11,Residential,SAN FRANCISCO,R-RES-TOU,Paid,118,118,17807.99,150.92,57894.1,490.63,118,0,0,0
2024-11,Residential,SAN FRANCISCO,R-RES-TOU,Past Due,10,10,1363.56,136.36,4552.7,455.27,0,0,10,0
2024-11,Residential,SAN JOAQUIN,R-RES-TOU,Exception,21,21,0.0,,5012.66,417.72,0,0,0,21
2024-11,Residential,SAN JOAQUIN,R-RES-TOU,Generated,31,31,4900.82,158.09,15916.32,513.43,0,31,0,0
2024-11,Residential,SAN JOAQUIN,R-RES-TOU,Paid,125,125,18582.87,148.66,60375.94,483.01,125,0,0,0
2024-11,Residential,SAN JOAQUIN,R-RES-TOU,Past Due,16,16,2843.57,177.72,9127.88,570.49,0,0,16,0
2024-11,Residential,SAN LUIS OBISPO,R-RES-TOU,Exception,7,7,0.0,,1745.84,581.95,0,0,0,7
2024-11,Residential,SAN LUIS OBISPO,R-RES-TOU,Generated,3,3,484.06,161.35,1612.66,537.55,0,3,0,0
2024-11,Residential,SAN LUIS OBISPO,R-RES-TOU,Paid,44,44,6691.46,152.08,21823.36,495.99,44,0,0,0
2024-11,Residential,SAN LUIS OBISPO,R-RES-TOU,Past Due,2,2,369.89,184.94,1154.74,577.37,0,0,2,0
2024-11,Residential,SAN MATEO,R-RES-TOU,Exception,19,19,0.0,,5922.45,455.57,0,0,0,19
2024-11,Residential,SAN MATEO,R-RES-TOU,Generated,25,25,3772.04,150.88,12205.91,488.24,0,25,0,0
2024-11,Residential,SAN MATEO,R-RES-TOU,Paid,93,93,13350.94,143.56,43835.12,471.35,93,0,0,0
2024-11,Residential,SAN MATEO,R-RES-TOU,Past Due,9,9,1551.28,172.36,5097.43,566.38,0,0,9,0
2024-11,Residential,SANTA BARBARA,R-RES-TOU,Exception,8,8,0.0,,2891.59,578.32,0,0,0,8
2024-11,Residential,SANTA BARBARA,R-RES-TOU,Generated,18,18,2984.13,165.78,9676.55,537.59,0,18,0,0
2024-11,Residential,SANTA BARBARA,R-RES-TOU,Paid,54,54,7962.96,147.46,25981.15,481.13,54,0,0,0
2024-11,Residential,SANTA BARBARA,R-RES-TOU,Past Due,7,7,1255.46,179.35,4057.19,579.6,0,0,7,0
2024-11,Residential,SANTA CLARA,R-RES-TOU,Exception,67,67,0.0,,16831.06,467.53,0,0,0,67
2024-11,Residential,SANTA CLARA,R-RES-TOU,Generated,108,108,16771.98,155.3,54719.83,506.67,0,108,0,0
2024-11,Residential,SANTA CLARA,R-RES-TOU,Paid,412,412,63908.08,155.12,208122.65,505.15,412,0,0,0
2024-11,Residential,SANTA CLARA,R-RES-TOU,Past Due,33,33,4669.56,141.5,15204.29,460.74,0,0,33,0
2024-11,Residential,SANTA CRUZ,R-RES-TOU,Exception,3,3,0.0,,785.13,392.56,0,0,0,3
2024-11,Residential,SANTA CRUZ,R-RES-TOU,Generated,6,6,997.6,166.27,3298.52,549.75,0,6,0,0
2024-11,Residential,SANTA CRUZ,R-RES-TOU,Paid,24,24,4099.03,170.79,13268.37,552.85,24,0,0,0
2024-11,Residential,SANTA CRUZ,R-RES-TOU,Past Due,2,2,292.38,146.19,981.19,490.6,0,0,2,0
2024-11,Residential,SHASTA,R-RES-TOU,Exception,2,2,0.0,,489.27,489.27,0,0,0,2
2024-11,Residential,SHASTA,R-RES-TOU,Generated,7,7,901.63,128.8,2972.39,424.63,0,7,0,0
2024-11,Residential,SHASTA,R-RES-TOU,Paid,23,23,3321.06,144.39,10936.15,475.48,23,0,0,0
2024-11,Residential,SHASTA,R-RES-TOU,Past Due,4,4,825.86,206.47,2646.16,661.54,0,0,4,0
2024-11,Residential,SOLANO,R-RES-TOU,Exception,4,4,0.0,,859.09,429.54,0,0,0,4
2024-11,Residential,SOLANO,R-RES-TOU,Generated,24,24,3585.73,149.41,11675.5,486.48,0,24,0,0
2024-11,Residential,SOLANO,R-RES-TOU,Paid,70,70,11454.22,163.63,36712.55,524.47,70,0,0,0
2024-11,Residential,SOLANO,R-RES-TOU,Past Due,4,4,468.8,117.2,1497.43,374.36,0,0,4,0
2024-11,Residential,SONOMA,R-RES-TOU,Exception,8,8,0.0,,2577.03,429.51,0,0,0,8
2024-11,Residential,SONOMA,R-RES-TOU,Generated,22,22,3459.79,157.26,11313.43,514.25,0,22,0,0
2024-11,Residential,SONOMA,R-RES-TOU,Paid,52,52,7088.95,136.33,23305.5,448.18,52,0,0,0
2024-11,Residential,SONOMA,R-RES-TOU,Past Due,2,2,305.94,152.97,999.14,499.57,0,0,2,0
2024-11,Residential,SUTTER,R-RES-TOU,Exception,5,5,0.0,,1529.61,509.87,0,0,0,5
2024-11,Residential,SUTTER,R-RES-TOU,Generated,2,2,248.37,124.19,831.0,415.5,0,2,0,0
2024-11,Residential,SUTTER,R-RES-TOU,Paid,17,17,2794.0,164.35,8943.12,526.07,17,0,0,0
2024-11,Residential,SUTTER,R-RES-TOU,Past Due,2,2,361.87,180.94,1188.55,594.27,0,0,2,0
2024-11,Residential,TUOLUMNE,R-RES-TOU,Exception,1,1,0.0,,652.91,652.91,0,0,0,1
2024-11,Residential,TUOLUMNE,R-RES-TOU,Generated,2,2,340.26,170.13,1128.5,564.25,0,2,0,0
2024-11,Residential,TUOLUMNE,R-RES-TOU,Paid,16,16,2519.0,157.44,8176.08,511.0,16,0,0,0
2024-11,Residential,TUOLUMNE,R-RES-TOU,Past Due,1,1,119.26,119.26,397.26,397.26,0,0,1,0
2024-11,Residential,YOLO,R-RES-TOU,Exception,5,5,0.0,,1801.17,450.29,0,0,0,5
2024-11,Residential,YOLO,R-RES-TOU,Generated,8,8,1230.62,153.83,3980.63,497.58,0,8,0,0
2024-11,Residential,YOLO,R-RES-TOU,Paid,37,37,5809.46,157.01,18823.77,508.75,37,0,0,0
2024-11,Residential,YOLO,R-RES-TOU,Past Due,2,2,297.61,148.81,971.34,485.67,0,0,2,0
2024-11,Residential,YUBA,R-RES-TOU,Exception,1,1,0.0,,693.69,693.69,0,0,0,1
2024-11,Residential,YUBA,R-RES-TOU,Generated,4,4,647.6,161.9,2147.55,536.89,0,4,0,0
2024-11,Residential,YUBA,R-RES-TOU,Paid,11,11,1703.88,154.9,5577.91,507.08,11,0,0,0
2024-11,Residential,YUBA,R-RES-TOU,Past Due,4,4,851.92,212.98,2706.94,676.74,0,0,4,0
2024-11,Streetlighting,ALAMEDA,R-STLIGHT,Generated,1,1,292.72,292.72,1435.35,1435.35,0,1,0,0
2024-11,Streetlighting,ALAMEDA,R-STLIGHT,Paid,5,5,2543.14,508.63,12146.93,2429.39,5,0,0,0
2024-11,Streetlighting,CONTRA COSTA,R-STLIGHT,Paid,1,1,349.68,349.68,1735.17,1735.17,1,0,0,0
2024-11,Streetlighting,FRESNO,R-STLIGHT,Exception,1,1,0.0,,5497.54,5497.54,0,0,0,1
2024-11,Streetlighting,FRESNO,R-STLIGHT,Paid,1,1,254.13,254.13,1232.25,1232.25,1,0,0,0
2024-11,Streetlighting,KERN,R-STLIGHT,Paid,2,2,1005.32,502.66,4822.26,2411.13,2,0,0,0
2024-11,Streetlighting,NEVADA,R-STLIGHT,Paid,1,1,711.66,711.66,3298.57,3298.57,1,0,0,0
2024-11,Streetlighting,PLACER,R-STLIGHT,Paid,1,1,614.03,614.03,2891.78,2891.78,1,0,0,0
2024-11,Streetlighting,SAN FRANCISCO,R-STLIGHT,Generated,1,1,416.57,416.57,2069.06,2069.06,0,1,0,0
2024-11,Streetlighting,SAN JOAQUIN,R-STLIGHT,Exception,1,1,0.0,,3984.69,3984.69,0,0,0,1
2024-11,Streetlighting,SAN JOAQUIN,R-STLIGHT,Generated,1,1,530.42,530.42,2543.43,2543.43,0,1,0,0
2024-11,Streetlighting,SAN JOAQUIN,R-STLIGHT,Paid,1,1,453.35,453.35,2222.3,2222.3,1,0,0,0
2024-11,Streetlighting,SANTA CLARA,R-STLIGHT,Generated,2,2,865.09,432.55,4213.44,2106.72,0,2,0,0
2024-11,Streetlighting,SANTA CLARA,R-STLIGHT,Paid,3,3,1480.32,493.44,7168.0,2389.33,3,0,0,0
2024-11,Streetlighting,SOLANO,R-STLIGHT,Paid,2,2,1621.8,810.9,7424.14,3712.07,2,0,0,0
2024-11,"Transportation, Communications, & Utilities",ALAMEDA,R-TCU-GEN,Generated,1,1,1177.85,1177.85,4899.3,4899.3,0,1,0,0
2024-11,"Transportation, Communications, & Utilities",ALAMEDA,R-TCU-GEN,Paid,5,5,17901.51,3580.3,74153.44,14830.69,5,0,0,0
2024-11,"Transportation, Communications, & Utilities",BUTTE,R-TCU-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-11,"Transportation, Communications, & Utilities",BUTTE,R-TCU-GEN,Paid,1,1,4164.18,4164.18,16910.97,16910.97,1,0,0,0
2024-11,"Transportation, Communications, & Utilities",CONTRA COSTA,R-TCU-GEN,Generated,2,2,5722.54,2861.27,24329.79,12164.9,0,2,0,0
2024-11,"Transportation, Communications, & Utilities",CONTRA COSTA,R-TCU-GEN,Paid,4,4,21458.17,5364.54,84200.57,21050.14,4,0,0,0
2024-11,"Transportation, Communications, & Utilities",FRESNO,R-TCU-GEN,Paid,5,5,22521.55,4504.31,90419.14,18083.83,5,0,0,0
2024-11,"Transportation, Communications, & Utilities",FRESNO,R-TCU-GEN,Past Due,1,1,3020.63,3020.63,12967.69,12967.69,0,0,1,0
2024-11,"Transportation, Communications, & Utilities",KERN,R-TCU-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-11,"Transportation, Communications, & Utilities",KERN,R-TCU-GEN,Generated,1,1,4426.2,4426.2,17814.49,17814.49,0,1,0,0
2024-11,"Transportation, Communications, & Utilities",KERN,R-TCU-GEN,Paid,4,4,13705.65,3426.41,57305.25,14326.31,4,0,0,0
2024-11,"Transportation, Communications, & Utilities",MADERA,R-TCU-GEN,Past Due,1,1,2127.21,2127.21,9214.58,9214.58,0,0,1,0
2024-11,"Transportation, Communications, & Utilities",MENDOCINO,R-TCU-GEN,Paid,1,1,2619.07,2619.07,11450.34,11450.34,1,0,0,0
2024-11,"Transportation, Communications, & Utilities",MERCED,R-TCU-GEN,Paid,1,1,3776.1,3776.1,15572.75,15572.75,1,0,0,0
2024-11,"Transportation, Communications, & Utilities",MONTEREY,R-TCU-GEN,Generated,1,1,3454.11,3454.11,14462.44,14462.44,0,1,0,0
2024-11,"Transportation, Communications, & Utilities",MONTEREY,R-TCU-GEN,Past Due,1,1,6913.19,6913.19,26390.3,26390.3,0,0,1,0
2024-11,"Transportation, Communications, & Utilities",PLACER,R-TCU-GEN,Generated,2,2,6939.73,3469.86,28524.96,14262.48,0,2,0,0
2024-11,"Transportation, Communications, & Utilities",PLACER,R-TCU-GEN,Paid,1,1,2889.41,2889.41,12515.2,12515.2,1,0,0,0
2024-11,"Transportation, Communications, & Utilities",SAN FRANCISCO,R-TCU-GEN,Generated,2,2,8276.46,4138.23,33237.04,16618.52,0,2,0,0
2024-11,"Transportation, Communications, & Utilities",SAN FRANCISCO,R-TCU-GEN,Paid,1,1,3330.03,3330.03,14034.58,14034.58,1,0,0,0
2024-11,"Transportation, Communications, & Utilities",SAN JOAQUIN,R-TCU-GEN,Generated,1,1,2533.86,2533.86,11062.99,11062.99,0,1,0,0
2024-11,"Transportation, Communications, & Utilities",SAN JOAQUIN,R-TCU-GEN,Paid,2,2,15348.51,7674.26,58029.37,29014.69,2,0,0,0
2024-11,"Transportation, Communications, & Utilities",SAN LUIS OBISPO,R-TCU-GEN,Past Due,1,1,3033.74,3033.74,13012.91,13012.91,0,0,1,0
2024-11,"Transportation, Communications, & Utilities",SAN MATEO,R-TCU-GEN,Exception,1,1,0.0,,22110.82,22110.82,0,0,0,1
2024-11,"Transportation, Communications, & Utilities",SAN MATEO,R-TCU-GEN,Paid,5,5,16897.77,3379.55,70238.02,14047.6,5,0,0,0
2024-11,"Transportation, Communications, & Utilities",SANTA BARBARA,R-TCU-GEN,Paid,2,2,5189.3,2594.65,21981.78,10990.89,2,0,0,0
2024-11,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Exception,3,3,0.0,,27740.04,13870.02,0,0,0,3
2024-11,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Generated,1,1,3563.56,3563.56,14839.85,14839.85,0,1,0,0
2024-11,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Paid,13,13,50824.2,3909.55,207282.0,15944.77,13,0,0,0
2024-11,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Past Due,1,1,3152.91,3152.91,13423.82,13423.82,0,0,1,0
2024-11,"Transportation, Communications, & Utilities",SANTA CRUZ,R-TCU-GEN,Past Due,1,1,4483.34,4483.34,18011.5,18011.5,0,0,1,0
2024-11,"Transportation, Communications, & Utilities",SHASTA,R-TCU-GEN,Paid,1,1,5780.85,5780.85,22485.7,22485.7,1,0,0,0
2024-11,"Transportation, Communications, & Utilities",SHASTA,R-TCU-GEN,Past Due,1,1,3229.04,3229.04,13686.36,13686.36,0,0,1,0
2024-12,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Exception,2,2,0.0,,35170.08,17585.04,0,0,0,2
2024-12,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Generated,1,1,1484.33,1484.33,7046.65,7046.65,0,1,0,0
2024-12,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Paid,11,11,36556.61,3323.33,154418.6,14038.05,11,0,0,0
2024-12,Agriculture And Water Pumping,AMADOR,R-AGR-PUMP,Paid,1,1,2041.28,2041.28,9356.6,9356.6,1,0,0,0
2024-12,Agriculture And Water Pumping,BUTTE,R-AGR-PUMP,Paid,1,1,2811.16,2811.16,12207.99,12207.99,1,0,0,0
2024-12,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Exception,2,2,0.0,,14900.67,14900.67,0,0,0,2
2024-12,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Generated,2,2,6094.73,3047.36,26165.64,13082.82,0,2,0,0
2024-12,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Paid,10,10,25746.01,2574.6,113229.16,11322.92,10,0,0,0
2024-12,Agriculture And Water Pumping,EL DORADO,R-AGR-PUMP,Paid,1,1,2443.31,2443.31,10845.6,10845.6,1,0,0,0
2024-12,Agriculture And Water Pumping,EL DORADO,R-AGR-PUMP,Past Due,1,1,2450.77,2450.77,10873.22,10873.22,0,0,1,0
2024-12,Agriculture And Water Pumping,FRESNO,R-AGR-PUMP,Generated,6,6,15435.15,2572.53,67545.44,11257.57,0,6,0,0
2024-12,Agriculture And Water Pumping,FRESNO,R-AGR-PUMP,Paid,3,3,7304.13,2434.71,32441.22,10813.74,3,0,0,0
2024-12,Agriculture And Water Pumping,FRESNO,R-AGR-PUMP,Past Due,1,1,1671.08,1671.08,7980.42,7980.42,0,0,1,0
2024-12,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Exception,2,2,0.0,,21532.22,10766.11,0,0,0,2
2024-12,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Generated,2,2,5703.21,2851.61,24715.59,12357.8,0,2,0,0
2024-12,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Paid,7,7,29175.65,4167.95,120299.53,17185.65,7,0,0,0
2024-12,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Past Due,3,3,9372.58,3124.19,40102.15,13367.38,0,0,3,0
2024-12,Agriculture And Water Pumping,KINGS,R-AGR-PUMP,Exception,1,1,0.0,,20058.72,20058.72,0,0,0,1
2024-12,Agriculture And Water Pumping,KINGS,R-AGR-PUMP,Paid,1,1,1346.69,1346.69,6358.44,6358.44,1,0,0,0
2024-12,Agriculture And Water Pumping,MERCED,R-AGR-PUMP,Generated,2,2,4847.53,2423.77,21546.41,10773.2,0,2,0,0
2024-12,Agriculture And Water Pumping,MERCED,R-AGR-PUMP,Paid,2,2,3700.96,1850.48,17291.0,8645.5,2,0,0,0
2024-12,Agriculture And Water Pumping,MERCED,R-AGR-PUMP,Past Due,1,1,1878.1,1878.1,8752.24,8752.24,0,0,1,0
2024-12,Agriculture And Water Pumping,MONTEREY,R-AGR-PUMP,Paid,3,3,10864.6,3621.53,45628.13,15209.38,3,0,0,0
2024-12,Agriculture And Water Pumping,MONTEREY,R-AGR-PUMP,Past Due,1,1,1683.32,1683.32,8030.81,8030.81,0,0,1,0
2024-12,Agriculture And Water Pumping,NEVADA,R-AGR-PUMP,Generated,1,1,5016.13,5016.13,20374.57,20374.57,0,1,0,0
2024-12,Agriculture And Water Pumping,PLACER,R-AGR-PUMP,Paid,4,4,12701.01,3175.25,53812.82,13453.2,4,0,0,0
2024-12,Agriculture And Water Pumping,PLACER,R-AGR-PUMP,Past Due,1,1,2379.62,2379.62,10609.69,10609.69,0,0,1,0
2024-12,Agriculture And Water Pumping,SAN FRANCISCO,R-AGR-PUMP,Generated,1,1,5664.74,5664.74,22776.81,22776.81,0,1,0,0
2024-12,Agriculture And Water Pumping,SAN FRANCISCO,R-AGR-PUMP,Paid,10,10,36579.17,3657.92,153441.34,15344.13,10,0,0,0
2024-12,Agriculture And Water Pumping,SAN JOAQUIN,R-AGR-PUMP,Generated,1,1,1733.36,1733.36,8216.16,8216.16,0,1,0,0
2024-12,Agriculture And Water Pumping,SAN JOAQUIN,R-AGR-PUMP,Paid,9,9,30269.88,3363.32,128225.94,14247.33,9,0,0,0
2024-12,Agriculture And Water Pumping,SAN LUIS OBISPO,R-AGR-PUMP,Paid,1,1,2427.73,2427.73,10787.89,10787.89,1,0,0,0
2024-12,Agriculture And Water Pumping,SAN MATEO,R-AGR-PUMP,Paid,6,6,16642.53,2773.75,72416.77,12069.46,6,0,0,0
2024-12,Agriculture And Water Pumping,SANTA BARBARA,R-AGR-PUMP,Paid,2,2,6786.66,3393.33,28054.32,14027.16,2,0,0,0
2024-12,Agriculture And Water Pumping,SANTA CLARA,R-AGR-PUMP,Generated,3,3,8856.78,2952.26,38191.77,12730.59,0,3,0,0
2024-12,Agriculture And Water Pumping,SANTA CLARA,R-AGR-PUMP,Paid,18,18,49877.28,2770.96,216046.71,12002.59,18,0,0,0
2024-12,Agriculture And Water Pumping,SANTA CRUZ,R-AGR-PUMP,Paid,2,2,6398.92,3199.46,27292.31,13646.15,2,0,0,0
2024-12,Agriculture And Water Pumping,SHASTA,R-AGR-PUMP,Past Due,1,1,3145.92,3145.92,13447.87,13447.87,0,0,1,0
2024-12,Agriculture And Water Pumping,SOLANO,R-AGR-PUMP,Generated,2,2,5210.36,2605.18,22890.22,11445.11,0,2,0,0
2024-12,Agriculture And Water Pumping,SOLANO,R-AGR-PUMP,Paid,1,1,2313.43,2313.43,10364.56,10364.56,1,0,0,0
2024-12,Agriculture And Water Pumping,SOLANO,R-AGR-PUMP,Past Due,1,1,2685.91,2685.91,11744.12,11744.12,0,0,1,0
2024-12,Agriculture And Water Pumping,SUTTER,R-AGR-PUMP,Paid,1,1,2934.88,2934.88,12666.21,12666.21,1,0,0,0
2024-12,Agriculture And Water Pumping,TUOLUMNE,R-AGR-PUMP,Generated,1,1,2384.61,2384.61,10628.19,10628.19,0,1,0,0
2024-12,Agriculture And Water Pumping,TUOLUMNE,R-AGR-PUMP,Paid,1,1,2549.68,2549.68,11239.54,11239.54,1,0,0,0
2024-12,Agriculture And Water Pumping,YOLO,R-AGR-PUMP,Paid,3,3,9477.42,3159.14,40490.44,13496.81,3,0,0,0
2024-12,Commercial,ALAMEDA,R-COM-GEN,Exception,7,7,0.0,,28018.27,5603.65,0,0,0,7
2024-12,Commercial,ALAMEDA,R-COM-GEN,Generated,7,7,8163.15,1166.16,30189.97,4312.85,0,7,0,0
2024-12,Commercial,ALAMEDA,R-COM-GEN,Paid,51,51,78377.9,1536.82,281333.34,5516.34,51,0,0,0
2024-12,Commercial,ALAMEDA,R-COM-GEN,Past Due,3,3,2784.13,928.04,10659.06,3553.02,0,0,3,0
2024-12,Commercial,AMADOR,R-COM-GEN,Paid,2,2,1983.83,991.91,7528.48,3764.24,2,0,0,0
2024-12,Commercial,AMADOR,R-COM-GEN,Past Due,1,1,1911.73,1911.73,6731.39,6731.39,0,0,1,0
2024-12,Commercial,BUTTE,R-COM-GEN,Generated,2,2,4485.95,2242.98,15599.85,7799.92,0,2,0,0
2024-12,Commercial,BUTTE,R-COM-GEN,Paid,9,9,12035.14,1337.24,43817.19,4868.58,9,0,0,0
