billing_cycle_id,customer_segment,county,request_type,priority,request_status,service_request_count,affected_accounts,open_requests,in_progress_requests,closed_requests,cancelled_requests,critical_requests,high_priority_requests,medium_priority_requests,low_priority_requests
2024-10,Residential,KERN,Meter Issue,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-10,Residential,KERN,Missing Read Investigation,Critical,In Progress,1,1,0,1,0,0,1,0,0,0
2024-10,Residential,KERN,Missing Read Investigation,High,Open,1,1,1,0,0,0,0,1,0,0
2024-10,Residential,KERN,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,KERN,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,KERN,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,KERN,Missing Read Investigation,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-10,Residential,KERN,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,KERN,Outage Follow Up,High,Open,1,1,1,0,0,0,0,1,0,0
2024-10,Residential,KERN,Outage Follow Up,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,KERN,Rate Plan Change,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,KERN,Rate Plan Change,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,KINGS,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,KINGS,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,LAKE,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,LAKE,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,MADERA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,MADERA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,MARIN,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,MENDOCINO,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,MERCED,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-10,Residential,MERCED,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,MERCED,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,MONTEREY,Account Status Review,Critical,Open,1,1,1,0,0,0,1,0,0,0
2024-10,Residential,MONTEREY,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,MONTEREY,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-10,Residential,MONTEREY,Missing Read Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,NAPA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,NAPA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,NAPA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,NAPA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-10,Residential,NAPA,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,NAPA,Outage Follow Up,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,NAPA,Rate Plan Change,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,NEVADA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,NEVADA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,NEVADA,High Bill Inquiry,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,PLACER,Account Status Review,High,Closed,2,2,0,0,2,0,0,2,0,0
2024-10,Residential,PLACER,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-10,Residential,PLACER,Account Status Review,Low,Closed,2,2,0,0,2,0,0,0,0,2
2024-10,Residential,PLACER,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,PLACER,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-10,Residential,PLACER,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-10,Residential,PLACER,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-10,Residential,PLACER,Missing Read Investigation,High,Open,1,1,1,0,0,0,0,1,0,0
2024-10,Residential,PLACER,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,PLACER,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SAN FRANCISCO,Account Status Review,High,Closed,2,2,0,0,2,0,0,2,0,0
2024-10,Residential,SAN FRANCISCO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SAN FRANCISCO,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,SAN FRANCISCO,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SAN FRANCISCO,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SAN JOAQUIN,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-10,Residential,SAN JOAQUIN,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SAN JOAQUIN,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-10,Residential,SAN JOAQUIN,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-10,Residential,SAN JOAQUIN,High Bill Inquiry,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SAN JOAQUIN,High Bill Inquiry,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-10,Residential,SAN JOAQUIN,Missing Read Investigation,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-10,Residential,SAN LUIS OBISPO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SAN LUIS OBISPO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SAN MATEO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SAN MATEO,Account Status Review,High,Open,2,2,2,0,0,0,0,2,0,0
2024-10,Residential,SAN MATEO,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-10,Residential,SAN MATEO,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,SAN MATEO,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SAN MATEO,High Bill Inquiry,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,SAN MATEO,Meter Issue,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-10,Residential,SAN MATEO,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,SANTA BARBARA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,SANTA BARBARA,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,SANTA BARBARA,Meter Data Investigation,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-10,Residential,SANTA BARBARA,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SANTA CLARA,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-10,Residential,SANTA CLARA,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-10,Residential,SANTA CLARA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Account Status Review,Low,Open,2,2,2,0,0,0,0,0,0,2
2024-10,Residential,SANTA CLARA,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-10,Residential,SANTA CLARA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,SANTA CLARA,High Bill Inquiry,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SANTA CLARA,High Bill Inquiry,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SANTA CLARA,High Bill Inquiry,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Meter Data Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SANTA CLARA,Meter Data Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Meter Issue,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Meter Issue,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Meter Issue,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SANTA CLARA,Meter Issue,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-10,Residential,SANTA CLARA,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,SANTA CLARA,Missing Read Investigation,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-10,Residential,SANTA CLARA,Outage Follow Up,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-10,Residential,SANTA CLARA,Rate Plan Change,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-10,Residential,SANTA CRUZ,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SHASTA,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SOLANO,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-10,Residential,SOLANO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SOLANO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,SOLANO,High Bill Inquiry,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Residential,SOLANO,Meter Data Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-10,Residential,SOLANO,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SOLANO,Outage Follow Up,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-10,Residential,SONOMA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,SONOMA,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,SONOMA,Missing Read Investigation,Medium,In Progress,2,2,0,2,0,0,0,0,2,0
2024-10,Residential,SUTTER,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-10,Residential,SUTTER,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-10,Residential,TUOLUMNE,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,Residential,YOLO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,Residential,YOLO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-10,Residential,YUBA,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-10,Streetlighting,FRESNO,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-10,"Transportation, Communications, & Utilities",ALAMEDA,Meter Data Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-10,"Transportation, Communications, & Utilities",CONTRA COSTA,Meter Issue,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-10,"Transportation, Communications, & Utilities",SANTA CLARA,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-10,"Transportation, Communications, & Utilities",SANTA CLARA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Agriculture And Water Pumping,CONTRA COSTA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Agriculture And Water Pumping,KERN,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-11,Agriculture And Water Pumping,KINGS,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Agriculture And Water Pumping,PLACER,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,ALAMEDA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Commercial,ALAMEDA,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Commercial,ALAMEDA,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,ALAMEDA,Missing Read Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Commercial,CONTRA COSTA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Commercial,CONTRA COSTA,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,CONTRA COSTA,Outage Follow Up,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Commercial,CONTRA COSTA,Outage Follow Up,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Commercial,FRESNO,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,HUMBOLDT,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-11,Commercial,HUMBOLDT,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Commercial,KERN,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Commercial,KERN,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,KERN,Rate Plan Change,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Commercial,KINGS,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Commercial,MADERA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Commercial,MERCED,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Commercial,MERCED,High Bill Inquiry,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Commercial,NAPA,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Commercial,PLACER,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Commercial,PLACER,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,PLACER,Missing Read Investigation,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Commercial,PLACER,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,SAN JOAQUIN,Meter Data Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Commercial,SAN JOAQUIN,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Commercial,SAN JOAQUIN,Rate Plan Change,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Commercial,SAN MATEO,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,SANTA BARBARA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Commercial,SANTA CLARA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Commercial,SANTA CLARA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Commercial,SANTA CLARA,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Commercial,SANTA CLARA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Commercial,SANTA CLARA,High Bill Inquiry,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Commercial,SANTA CLARA,Meter Issue,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Commercial,SANTA CLARA,Missing Read Investigation,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Commercial,SANTA CLARA,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Industrial,ALAMEDA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Industrial,CALAVERAS,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Industrial,FRESNO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Industrial,KERN,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-11,Industrial,KERN,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Industrial,MARIN,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Industrial,SAN JOAQUIN,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Industrial,SAN JOAQUIN,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Industrial,SANTA BARBARA,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Industrial,SANTA CLARA,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Mining,FRESNO,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-11,Mining,SANTA CLARA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,ALAMEDA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,ALAMEDA,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-11,Residential,ALAMEDA,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-11,Residential,ALAMEDA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Residential,ALAMEDA,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-11,Residential,ALAMEDA,Account Status Review,Medium,Open,3,3,3,0,0,0,0,0,3,0
2024-11,Residential,ALAMEDA,High Bill Inquiry,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Residential,ALAMEDA,Meter Data Investigation,High,Open,1,1,1,0,0,0,0,1,0,0
2024-11,Residential,ALAMEDA,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,ALAMEDA,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,ALAMEDA,Meter Data Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,ALAMEDA,Meter Issue,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Residential,ALAMEDA,Missing Read Investigation,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-11,Residential,ALAMEDA,Missing Read Investigation,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Residential,AMADOR,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Residential,BUTTE,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Residential,BUTTE,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,CALAVERAS,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Residential,COLUSA,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,CONTRA COSTA,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-11,Residential,CONTRA COSTA,Account Status Review,Low,Closed,4,4,0,0,4,0,0,0,0,4
2024-11,Residential,CONTRA COSTA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Residential,CONTRA COSTA,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,CONTRA COSTA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Residential,CONTRA COSTA,Account Status Review,Medium,Open,2,2,2,0,0,0,0,0,2,0
2024-11,Residential,CONTRA COSTA,High Bill Inquiry,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,CONTRA COSTA,Meter Issue,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,CONTRA COSTA,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,CONTRA COSTA,Missing Read Investigation,Medium,In Progress,2,2,0,2,0,0,0,0,2,0
2024-11,Residential,EL DORADO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,EL DORADO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,EL DORADO,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,FRESNO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,FRESNO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,FRESNO,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,FRESNO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,FRESNO,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,FRESNO,High Bill Inquiry,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-11,Residential,FRESNO,High Bill Inquiry,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Residential,FRESNO,Missing Read Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,FRESNO,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,GLENN,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,HUMBOLDT,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,KERN,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Residential,KERN,Account Status Review,Critical,Open,1,1,1,0,0,0,1,0,0,0
2024-11,Residential,KERN,Account Status Review,High,Closed,2,2,0,0,2,0,0,2,0,0
2024-11,Residential,KERN,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-11,Residential,KERN,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-11,Residential,KERN,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-11,Residential,KERN,Account Status Review,Low,Closed,5,5,0,0,5,0,0,0,0,5
2024-11,Residential,KERN,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,KERN,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-11,Residential,KERN,Account Status Review,Medium,In Progress,2,2,0,2,0,0,0,0,2,0
2024-11,Residential,KERN,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,KERN,High Bill Inquiry,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-11,Residential,KERN,High Bill Inquiry,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-11,Residential,KERN,Meter Data Investigation,High,Open,1,1,1,0,0,0,0,1,0,0
2024-11,Residential,KERN,Meter Data Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,KERN,Meter Issue,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,KERN,Missing Read Investigation,High,Closed,2,2,0,0,2,0,0,2,0,0
2024-11,Residential,KERN,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,KERN,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,KERN,Rate Plan Change,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Residential,KINGS,High Bill Inquiry,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,LAKE,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Residential,MARIN,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,MARIN,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,MERCED,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Residential,MERCED,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-11,Residential,MERCED,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,MERCED,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,MERCED,Outage Follow Up,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-11,Residential,MERCED,Rate Plan Change,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Residential,MONTEREY,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,MONTEREY,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,NAPA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,NAPA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,NAPA,Missing Read Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Residential,NAPA,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,NEVADA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,NEVADA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-11,Residential,NEVADA,Missing Read Investigation,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-11,Residential,NEVADA,Outage Follow Up,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,PLACER,Account Status Review,Critical,Open,1,1,1,0,0,0,1,0,0,0
2024-11,Residential,PLACER,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,PLACER,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,PLACER,Account Status Review,Medium,Closed,4,4,0,0,4,0,0,0,4,0
2024-11,Residential,PLACER,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Residential,PLACER,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-11,Residential,SAN FRANCISCO,Account Status Review,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-11,Residential,SAN FRANCISCO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,SAN FRANCISCO,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-11,Residential,SAN FRANCISCO,Meter Data Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-11,Residential,SAN FRANCISCO,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-11,Residential,SAN FRANCISCO,Missing Read Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-11,Residential,SAN FRANCISCO,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-11,Residential,SAN JOAQUIN,Account Status Review,High,Open,2,2,2,0,0,0,0,2,0,0
