billing_cycle_id,customer_segment,county,exception_type,severity,resolution_status,exception_count,affected_accounts,open_exceptions,in_review_exceptions,resolved_exceptions,high_severity_exceptions,medium_severity_exceptions
2024-05,Residential,SAN MATEO,Inactive Account,High,Open,5,5,5,0,0,5,0
2024-05,Residential,SAN MATEO,Inactive Account,High,Resolved,7,7,0,0,7,7,0
2024-05,Residential,SAN MATEO,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-05,Residential,SAN MATEO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-05,Residential,SAN MATEO,Missing Meter Read,Medium,Resolved,4,4,0,0,4,0,4
2024-05,Residential,SANTA BARBARA,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-05,Residential,SANTA CLARA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-05,Residential,SANTA CLARA,Inactive Account,High,Open,16,16,16,0,0,16,0
2024-05,Residential,SANTA CLARA,Inactive Account,High,Resolved,18,18,0,0,18,18,0
2024-05,Residential,SANTA CLARA,Invalid Meter Read,High,Open,5,5,5,0,0,5,0
2024-05,Residential,SANTA CLARA,Invalid Meter Read,High,Resolved,4,4,0,0,4,4,0
2024-05,Residential,SANTA CLARA,Missing Meter Read,Medium,Open,4,4,4,0,0,0,4
2024-05,Residential,SANTA CLARA,Missing Meter Read,Medium,Resolved,6,6,0,0,6,0,6
2024-05,Residential,SANTA CRUZ,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-05,Residential,SANTA CRUZ,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,Residential,SANTA CRUZ,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-05,Residential,SHASTA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-05,Residential,SHASTA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-05,Residential,SOLANO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-05,Residential,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,Residential,SOLANO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-05,Residential,SOLANO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-05,Residential,SONOMA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-05,Residential,SONOMA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-05,Residential,SONOMA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-05,Residential,SONOMA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-05,Residential,SUTTER,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-05,Residential,SUTTER,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-05,Residential,TUOLUMNE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-05,Residential,TUOLUMNE,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-05,Residential,YOLO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-05,Residential,YOLO,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-05,Residential,YOLO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-05,Residential,YOLO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-05,Residential,YOLO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-05,Residential,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,Streetlighting,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,Streetlighting,FRESNO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-05,Streetlighting,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,"Transportation, Communications, & Utilities",SAN MATEO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-05,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-05,"Transportation, Communications, & Utilities",SANTA CLARA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-05,"Transportation, Communications, & Utilities",SANTA CLARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Agriculture And Water Pumping,CONTRA COSTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Agriculture And Water Pumping,FRESNO,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-06,Agriculture And Water Pumping,KERN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Agriculture And Water Pumping,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Agriculture And Water Pumping,KINGS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Agriculture And Water Pumping,PLACER,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Commercial,ALAMEDA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Commercial,ALAMEDA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-06,Commercial,ALAMEDA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Commercial,CONTRA COSTA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Commercial,CONTRA COSTA,Missing Meter Read,Medium,In Review,2,2,0,2,0,0,2
2024-06,Commercial,CONTRA COSTA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Commercial,CONTRA COSTA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Commercial,FRESNO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Commercial,GLENN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,HUMBOLDT,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,KERN,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Commercial,KERN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,KERN,Missing Meter Read,Medium,In Review,2,2,0,2,0,0,2
2024-06,Commercial,KERN,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Commercial,KINGS,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Commercial,MADERA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Commercial,MADERA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,MERCED,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Commercial,MERCED,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,MONTEREY,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Commercial,NEVADA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Commercial,PLACER,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Commercial,PLACER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Commercial,PLUMAS,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Commercial,SAN FRANCISCO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,SAN FRANCISCO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Commercial,SAN LUIS OBISPO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,SAN MATEO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Commercial,SANTA BARBARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Commercial,SANTA BARBARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Commercial,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Commercial,SANTA CLARA,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-06,Commercial,SANTA CLARA,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Commercial,SHASTA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Commercial,SOLANO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Commercial,SONOMA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Commercial,TUOLUMNE,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Commercial,YUBA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Industrial,ALAMEDA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Industrial,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Industrial,FRESNO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Industrial,FRESNO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Industrial,HUMBOLDT,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Industrial,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Industrial,KERN,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Industrial,PLACER,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-06,Industrial,SAN FRANCISCO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Industrial,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Industrial,SAN MATEO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Industrial,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Industrial,SANTA CLARA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Industrial,SANTA CLARA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Industrial,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Industrial,SONOMA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Mining,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Mining,SANTA CLARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,ALAMEDA,Inactive Account,High,In Review,6,6,0,6,0,6,0
2024-06,Residential,ALAMEDA,Inactive Account,High,Open,6,6,6,0,0,6,0
2024-06,Residential,ALAMEDA,Inactive Account,High,Resolved,16,16,0,0,16,16,0
2024-06,Residential,ALAMEDA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,ALAMEDA,Invalid Meter Read,High,Open,3,3,3,0,0,3,0
2024-06,Residential,ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,ALAMEDA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-06,Residential,ALAMEDA,Missing Meter Read,Medium,Open,5,5,5,0,0,0,5
2024-06,Residential,ALAMEDA,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-06,Residential,AMADOR,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,BUTTE,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-06,Residential,BUTTE,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,CALAVERAS,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Residential,CALAVERAS,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,COLUSA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,CONTRA COSTA,Inactive Account,High,In Review,7,7,0,7,0,7,0
2024-06,Residential,CONTRA COSTA,Inactive Account,High,Open,8,8,8,0,0,8,0
2024-06,Residential,CONTRA COSTA,Inactive Account,High,Resolved,13,13,0,0,13,13,0
2024-06,Residential,CONTRA COSTA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,CONTRA COSTA,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,CONTRA COSTA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-06,Residential,CONTRA COSTA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,CONTRA COSTA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,EL DORADO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Residential,EL DORADO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,FRESNO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,FRESNO,Inactive Account,High,Open,6,6,6,0,0,6,0
2024-06,Residential,FRESNO,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-06,Residential,FRESNO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,FRESNO,Invalid Meter Read,High,Resolved,3,3,0,0,3,3,0
2024-06,Residential,FRESNO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,FRESNO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,GLENN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Residential,KERN,Inactive Account,High,In Review,5,5,0,5,0,5,0
2024-06,Residential,KERN,Inactive Account,High,Open,7,7,7,0,0,7,0
2024-06,Residential,KERN,Inactive Account,High,Resolved,23,23,0,0,23,23,0
2024-06,Residential,KERN,Invalid Meter Read,High,In Review,2,2,0,2,0,2,0
2024-06,Residential,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,KERN,Missing Meter Read,Medium,In Review,4,4,0,4,0,0,4
2024-06,Residential,KERN,Missing Meter Read,Medium,Open,4,4,4,0,0,0,4
2024-06,Residential,KERN,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Residential,KINGS,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,KINGS,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Residential,KINGS,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,LAKE,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,MADERA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Residential,MADERA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,MADERA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,MADERA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,MADERA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,MARIN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Residential,MARIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,MARIPOSA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,MENDOCINO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,MENDOCINO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,MERCED,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-06,Residential,MERCED,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-06,Residential,MERCED,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,MERCED,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,MERCED,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,MONTEREY,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-06,Residential,MONTEREY,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-06,Residential,MONTEREY,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-06,Residential,MONTEREY,Invalid Meter Read,High,Open,2,2,2,0,0,2,0
2024-06,Residential,MONTEREY,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,MONTEREY,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,MONTEREY,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,NAPA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Residential,NAPA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-06,Residential,NAPA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,NEVADA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-06,Residential,PLACER,Inactive Account,High,In Review,5,5,0,5,0,5,0
2024-06,Residential,PLACER,Inactive Account,High,Open,4,4,4,0,0,4,0
2024-06,Residential,PLACER,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-06,Residential,PLACER,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,PLACER,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-06,Residential,PLACER,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-06,Residential,PLUMAS,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,SAN FRANCISCO,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-06,Residential,SAN FRANCISCO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Residential,SAN FRANCISCO,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-06,Residential,SAN FRANCISCO,Invalid Meter Read,High,Resolved,4,4,0,0,4,4,0
2024-06,Residential,SAN FRANCISCO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-06,Residential,SAN FRANCISCO,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-06,Residential,SAN FRANCISCO,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Residential,SAN JOAQUIN,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-06,Residential,SAN JOAQUIN,Inactive Account,High,Open,4,4,4,0,0,4,0
2024-06,Residential,SAN JOAQUIN,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-06,Residential,SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,SAN JOAQUIN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,SAN JOAQUIN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,SAN LUIS OBISPO,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-06,Residential,SAN LUIS OBISPO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,SAN LUIS OBISPO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,SAN LUIS OBISPO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,SAN MATEO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,SAN MATEO,Inactive Account,High,Open,5,5,5,0,0,5,0
2024-06,Residential,SAN MATEO,Inactive Account,High,Resolved,7,7,0,0,7,7,0
2024-06,Residential,SAN MATEO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,SAN MATEO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,SAN MATEO,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Residential,SANTA BARBARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,SANTA BARBARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Residential,SANTA BARBARA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-06,Residential,SANTA BARBARA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,SANTA BARBARA,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-06,Residential,SANTA CLARA,Inactive Account,High,In Review,6,6,0,6,0,6,0
2024-06,Residential,SANTA CLARA,Inactive Account,High,Open,7,7,7,0,0,7,0
2024-06,Residential,SANTA CLARA,Inactive Account,High,Resolved,23,23,0,0,23,23,0
2024-06,Residential,SANTA CLARA,Invalid Meter Read,High,Open,3,3,3,0,0,3,0
2024-06,Residential,SANTA CLARA,Invalid Meter Read,High,Resolved,3,3,0,0,3,3,0
2024-06,Residential,SANTA CLARA,Missing Meter Read,Medium,In Review,2,2,0,2,0,0,2
2024-06,Residential,SANTA CLARA,Missing Meter Read,Medium,Open,5,5,5,0,0,0,5
2024-06,Residential,SANTA CLARA,Missing Meter Read,Medium,Resolved,8,8,0,0,8,0,8
2024-06,Residential,SANTA CRUZ,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Residential,SANTA CRUZ,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,SHASTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,SOLANO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,SOLANO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Residential,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,SOLANO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-06,Residential,SOLANO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,Residential,SOLANO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,SOLANO,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Residential,SONOMA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-06,Residential,SONOMA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-06,Residential,SONOMA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,SONOMA,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-06,Residential,SUTTER,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-06,Residential,TUOLUMNE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,TUOLUMNE,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-06,Residential,YOLO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,Residential,YOLO,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-06,Residential,YOLO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-06,Residential,YOLO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,Residential,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,Streetlighting,FRESNO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,Streetlighting,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-06,"Transportation, Communications, & Utilities",ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-06,"Transportation, Communications, & Utilities",MONTEREY,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-06,"Transportation, Communications, & Utilities",SAN MATEO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-06,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-06,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Agriculture And Water Pumping,CONTRA COSTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Agriculture And Water Pumping,CONTRA COSTA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Agriculture And Water Pumping,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Agriculture And Water Pumping,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Agriculture And Water Pumping,KERN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Agriculture And Water Pumping,KINGS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Agriculture And Water Pumping,SAN FRANCISCO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Agriculture And Water Pumping,SANTA CLARA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,ALAMEDA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-07,Commercial,ALAMEDA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-07,Commercial,ALAMEDA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,ALAMEDA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Commercial,ALAMEDA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Commercial,BUTTE,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,CONTRA COSTA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-07,Commercial,EL DORADO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Commercial,EL DORADO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,FRESNO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,GLENN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,GLENN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,HUMBOLDT,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Commercial,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,KERN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Commercial,KERN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,MADERA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,MADERA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,MERCED,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,MONTEREY,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,NEVADA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,PLACER,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,PLACER,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,PLACER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,SAN JOAQUIN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Commercial,SAN LUIS OBISPO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,SAN MATEO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Commercial,SAN MATEO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,SANTA BARBARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,SANTA CLARA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-07,Commercial,SANTA CLARA,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-07,Commercial,SANTA CLARA,Missing Meter Read,Medium,In Review,2,2,0,2,0,0,2
2024-07,Commercial,SANTA CLARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Commercial,SANTA CLARA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Commercial,SOLANO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Commercial,SOLANO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Commercial,SONOMA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
