account_id,customer_id,premise_id,customer_segment,county,account_status,rate_plan_id,meter_id,meter_type,meter_status,total_meter_reads,missing_meter_reads,invalid_meter_reads,total_bills,exception_bills,past_due_bills,total_billing_exceptions,open_billing_exceptions,in_review_billing_exceptions,total_service_requests,open_service_requests,in_progress_service_requests,readiness_flag,readiness_status
ACCT003824,CUST003824,PREM003824,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003824,Smart Meter,Active,12,1,2,12,3,0,3,2,1,2,0,0,0,Missing Meter Reads
ACCT003825,CUST003825,PREM003825,Residential,MONTEREY,Active,R-RES-TOU,MTR003825,Smart Meter,Active,12,0,1,12,1,1,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT003826,CUST003826,PREM003826,Residential,ALAMEDA,Active,R-RES-TOU,MTR003826,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003827,CUST003827,PREM003827,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR003827,Smart Meter,Active,12,0,1,12,1,3,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT003828,CUST003828,PREM003828,Residential,ALAMEDA,Active,R-RES-TOU,MTR003828,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003829,CUST003829,PREM003829,Commercial,KERN,Active,R-COM-GEN,MTR003829,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003830,CUST003830,PREM003830,Residential,ALAMEDA,Active,R-RES-TOU,MTR003830,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003831,CUST003831,PREM003831,Residential,SAN MATEO,Active,R-RES-TOU,MTR003831,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003832,CUST003832,PREM003832,Commercial,KERN,Active,R-COM-GEN,MTR003832,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003833,CUST003833,PREM003833,Commercial,FRESNO,Active,R-COM-GEN,MTR003833,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003834,CUST003834,PREM003834,Residential,KERN,Pending Close,R-RES-TOU,MTR003834,Smart Meter,Inactive,12,0,0,12,12,0,12,3,3,4,0,1,0,Inactive Account
ACCT003835,CUST003835,PREM003835,Residential,SUTTER,Active,R-RES-TOU,MTR003835,Smart Meter,Active,12,1,0,12,1,2,1,1,0,0,0,0,0,Missing Meter Reads
ACCT003836,CUST003836,PREM003836,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003836,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003837,CUST003837,PREM003837,Industrial,KERN,Inactive,R-IND-GEN,MTR003837,Smart Meter,Inactive,12,0,0,12,12,0,12,5,0,3,0,0,0,Inactive Account
ACCT003838,CUST003838,PREM003838,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003838,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003839,CUST003839,PREM003839,Industrial,YOLO,Active,R-IND-GEN,MTR003839,Legacy Meter,Active,12,0,1,12,1,1,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT003840,CUST003840,PREM003840,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003840,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003841,CUST003841,PREM003841,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003841,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,0,1,Ready
ACCT003842,CUST003842,PREM003842,Residential,BUTTE,Active,R-RES-TOU,MTR003842,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003843,CUST003843,PREM003843,Residential,ALAMEDA,Active,R-RES-TOU,MTR003843,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003844,CUST003844,PREM003844,Residential,MONTEREY,Active,R-RES-TOU,MTR003844,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003845,CUST003845,PREM003845,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003845,Smart Meter,Active,12,1,0,12,1,2,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003846,CUST003846,PREM003846,Residential,SOLANO,Active,R-RES-TOU,MTR003846,Smart Meter,Active,12,1,0,12,1,0,1,1,0,2,0,0,0,Missing Meter Reads
ACCT003847,CUST003847,PREM003847,Agriculture And Water Pumping,TUOLUMNE,Active,R-AGR-PUMP,MTR003847,Legacy Meter,Active,12,1,0,12,1,1,1,0,0,1,0,1,0,Missing Meter Reads
ACCT003848,CUST003848,PREM003848,Residential,FRESNO,Active,R-RES-TOU,MTR003848,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003849,CUST003849,PREM003849,Residential,KERN,Active,R-RES-TOU,MTR003849,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003850,CUST003850,PREM003850,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003850,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003851,CUST003851,PREM003851,Residential,YOLO,Active,R-RES-TOU,MTR003851,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003852,CUST003852,PREM003852,Residential,KERN,Active,R-RES-TOU,MTR003852,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003853,CUST003853,PREM003853,Residential,CONTRA COSTA,Pending Close,R-RES-TOU,MTR003853,Smart Meter,Removed,12,0,1,12,12,0,12,1,2,8,1,5,0,Inactive Account
ACCT003854,CUST003854,PREM003854,Industrial,FRESNO,Active,R-IND-GEN,MTR003854,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003855,CUST003855,PREM003855,Residential,KERN,Active,R-RES-TOU,MTR003855,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003856,CUST003856,PREM003856,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003856,Smart Meter,Active,12,1,0,12,1,3,1,0,1,0,0,0,0,Missing Meter Reads
ACCT003857,CUST003857,PREM003857,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003857,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003858,CUST003858,PREM003858,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003858,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003859,CUST003859,PREM003859,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003859,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT003860,CUST003860,PREM003860,Commercial,SANTA CRUZ,Active,R-COM-GEN,MTR003860,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003861,CUST003861,PREM003861,Commercial,KERN,Active,R-COM-GEN,MTR003861,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003862,CUST003862,PREM003862,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR003862,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003863,CUST003863,PREM003863,Residential,BUTTE,Active,R-RES-TOU,MTR003863,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003864,CUST003864,PREM003864,Residential,EL DORADO,Active,R-RES-TOU,MTR003864,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003865,CUST003865,PREM003865,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003865,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003866,CUST003866,PREM003866,Residential,FRESNO,Active,R-RES-TOU,MTR003866,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,0,0,Missing Meter Reads
ACCT003867,CUST003867,PREM003867,Residential,KERN,Active,R-RES-TOU,MTR003867,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003868,CUST003868,PREM003868,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003868,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003869,CUST003869,PREM003869,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR003869,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,1,0,Open Service Requests
ACCT003870,CUST003870,PREM003870,Residential,SAN MATEO,Active,R-RES-TOU,MTR003870,Legacy Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003871,CUST003871,PREM003871,Residential,YOLO,Active,R-RES-TOU,MTR003871,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003872,CUST003872,PREM003872,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003872,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003873,CUST003873,PREM003873,Residential,FRESNO,Active,R-RES-TOU,MTR003873,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT003874,CUST003874,PREM003874,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR003874,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT003875,CUST003875,PREM003875,Residential,YOLO,Active,R-RES-TOU,MTR003875,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003876,CUST003876,PREM003876,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003876,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003877,CUST003877,PREM003877,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003877,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003878,CUST003878,PREM003878,Commercial,SAN MATEO,Active,R-COM-GEN,MTR003878,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,0,1,Ready
ACCT003879,CUST003879,PREM003879,Residential,MARIN,Active,R-RES-TOU,MTR003879,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003880,CUST003880,PREM003880,Residential,SANTA CLARA,Inactive,R-RES-TOU,MTR003880,Smart Meter,Inactive,12,0,0,12,12,0,12,2,2,3,1,0,0,Inactive Account
ACCT003881,CUST003881,PREM003881,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003881,Smart Meter,Active,12,1,0,12,1,2,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003882,CUST003882,PREM003882,Residential,KERN,Active,R-RES-TOU,MTR003882,Smart Meter,Active,12,0,1,12,1,0,1,1,0,1,0,1,0,Invalid Meter Reads
ACCT003883,CUST003883,PREM003883,Agriculture And Water Pumping,CONTRA COSTA,Active,R-AGR-PUMP,MTR003883,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003884,CUST003884,PREM003884,Residential,ALAMEDA,Active,R-RES-TOU,MTR003884,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003885,CUST003885,PREM003885,Commercial,SAN JOAQUIN,Active,R-COM-GEN,MTR003885,Smart Meter,Active,12,0,1,12,1,0,1,0,0,2,1,0,0,Invalid Meter Reads
ACCT003886,CUST003886,PREM003886,Industrial,FRESNO,Active,R-IND-GEN,MTR003886,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT003887,CUST003887,PREM003887,Commercial,SOLANO,Active,R-COM-GEN,MTR003887,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003888,CUST003888,PREM003888,Residential,FRESNO,Active,R-RES-TOU,MTR003888,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003889,CUST003889,PREM003889,Residential,ALAMEDA,Active,R-RES-TOU,MTR003889,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003890,CUST003890,PREM003890,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003890,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003891,CUST003891,PREM003891,Residential,ALAMEDA,Active,R-RES-TOU,MTR003891,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003892,CUST003892,PREM003892,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR003892,Smart Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT003893,CUST003893,PREM003893,Residential,HUMBOLDT,Active,R-RES-TOU,MTR003893,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003894,CUST003894,PREM003894,Residential,KERN,Active,R-RES-TOU,MTR003894,Legacy Meter,Active,12,2,0,12,2,1,2,1,0,1,0,0,0,Missing Meter Reads
ACCT003895,CUST003895,PREM003895,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003895,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003896,CUST003896,PREM003896,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR003896,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003897,CUST003897,PREM003897,Residential,ALAMEDA,Active,R-RES-TOU,MTR003897,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003898,CUST003898,PREM003898,Commercial,SAN FRANCISCO,Active,R-COM-GEN,MTR003898,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003899,CUST003899,PREM003899,Residential,GLENN,Inactive,R-RES-TOU,MTR003899,Smart Meter,Inactive,12,0,0,12,12,0,12,2,3,9,4,1,0,Inactive Account
ACCT003900,CUST003900,PREM003900,Commercial,SUTTER,Active,R-COM-GEN,MTR003900,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003901,CUST003901,PREM003901,Residential,SAN MATEO,Active,R-RES-TOU,MTR003901,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003902,CUST003902,PREM003902,Residential,YOLO,Active,R-RES-TOU,MTR003902,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003903,CUST003903,PREM003903,Commercial,MERCED,Active,R-COM-GEN,MTR003903,Smart Meter,Active,12,0,1,12,1,1,1,0,0,1,0,1,0,Invalid Meter Reads
ACCT003904,CUST003904,PREM003904,Residential,MADERA,Active,R-RES-TOU,MTR003904,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003905,CUST003905,PREM003905,Commercial,SAN LUIS OBISPO,Active,R-COM-GEN,MTR003905,Smart Meter,Active,12,0,1,12,1,0,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT003906,CUST003906,PREM003906,Residential,SANTA CRUZ,Active,R-RES-TOU,MTR003906,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003907,CUST003907,PREM003907,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR003907,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003908,CUST003908,PREM003908,Residential,COLUSA,Active,R-RES-TOU,MTR003908,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003909,CUST003909,PREM003909,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003909,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003910,CUST003910,PREM003910,Residential,SHASTA,Active,R-RES-TOU,MTR003910,Smart Meter,Active,12,0,0,12,0,4,0,0,0,0,0,0,1,Ready
ACCT003911,CUST003911,PREM003911,Residential,SOLANO,Active,R-RES-TOU,MTR003911,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT003912,CUST003912,PREM003912,Residential,MERCED,Active,R-RES-TOU,MTR003912,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT003913,CUST003913,PREM003913,Residential,MONTEREY,Active,R-RES-TOU,MTR003913,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003914,CUST003914,PREM003914,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN,MTR003914,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003915,CUST003915,PREM003915,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP,MTR003915,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003916,CUST003916,PREM003916,Residential,KERN,Active,R-RES-TOU,MTR003916,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003917,CUST003917,PREM003917,Residential,PLACER,Active,R-RES-TOU,MTR003917,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003918,CUST003918,PREM003918,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR003918,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003919,CUST003919,PREM003919,Residential,KERN,Active,R-RES-TOU,MTR003919,Smart Meter,Active,12,1,0,12,1,2,1,1,0,0,0,0,0,Missing Meter Reads
ACCT003920,CUST003920,PREM003920,Commercial,SAN FRANCISCO,Active,R-COM-GEN,MTR003920,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003921,CUST003921,PREM003921,Industrial,PLACER,Active,R-IND-GEN,MTR003921,Smart Meter,Active,12,1,0,12,1,1,1,0,1,1,0,0,0,Missing Meter Reads
ACCT003922,CUST003922,PREM003922,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003922,Legacy Meter,Active,12,0,1,12,1,1,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT003923,CUST003923,PREM003923,Residential,EL DORADO,Active,R-RES-TOU,MTR003923,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003924,CUST003924,PREM003924,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR003924,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003925,CUST003925,PREM003925,Mining,SANTA CLARA,Active,R-MIN-GEN,MTR003925,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003926,CUST003926,PREM003926,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR003926,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003927,CUST003927,PREM003927,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR003927,Smart Meter,Active,12,1,0,12,1,1,1,1,0,0,0,0,0,Missing Meter Reads
ACCT003928,CUST003928,PREM003928,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003928,Legacy Meter,Active,12,1,1,12,2,0,2,1,0,2,0,0,0,Missing Meter Reads
ACCT003929,CUST003929,PREM003929,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003929,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003930,CUST003930,PREM003930,Residential,HUMBOLDT,Active,R-RES-TOU,MTR003930,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003931,CUST003931,PREM003931,Industrial,KERN,Active,R-IND-GEN,MTR003931,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003932,CUST003932,PREM003932,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003932,Smart Meter,Active,12,0,1,12,1,1,1,0,1,1,0,0,0,Invalid Meter Reads
ACCT003933,CUST003933,PREM003933,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003933,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003934,CUST003934,PREM003934,Residential,FRESNO,Pending Close,R-RES-TOU,MTR003934,Smart Meter,Inactive,12,1,0,12,12,0,12,3,0,7,1,0,0,Inactive Account
ACCT003935,CUST003935,PREM003935,Residential,EL DORADO,Active,R-RES-TOU,MTR003935,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003936,CUST003936,PREM003936,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR003936,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003937,CUST003937,PREM003937,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003937,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT003938,CUST003938,PREM003938,Residential,SONOMA,Active,R-RES-TOU,MTR003938,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003939,CUST003939,PREM003939,Residential,KERN,Active,R-RES-TOU,MTR003939,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003940,CUST003940,PREM003940,Residential,ALAMEDA,Active,R-RES-TOU,MTR003940,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003941,CUST003941,PREM003941,Residential,KERN,Active,R-RES-TOU,MTR003941,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003942,CUST003942,PREM003942,Commercial,KERN,Active,R-COM-GEN,MTR003942,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003943,CUST003943,PREM003943,Residential,MONTEREY,Active,R-RES-TOU,MTR003943,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003944,CUST003944,PREM003944,Residential,MENDOCINO,Active,R-RES-TOU,MTR003944,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003945,CUST003945,PREM003945,Residential,ALAMEDA,Active,R-RES-TOU,MTR003945,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003946,CUST003946,PREM003946,Residential,MONTEREY,Active,R-RES-TOU,MTR003946,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003947,CUST003947,PREM003947,Residential,MERCED,Active,R-RES-TOU,MTR003947,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003948,CUST003948,PREM003948,Residential,MENDOCINO,Active,R-RES-TOU,MTR003948,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003949,CUST003949,PREM003949,Residential,ALAMEDA,Active,R-RES-TOU,MTR003949,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003950,CUST003950,PREM003950,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003950,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003951,CUST003951,PREM003951,Residential,ALAMEDA,Pending Close,R-RES-TOU,MTR003951,Smart Meter,Inactive,12,0,0,12,12,0,12,7,2,6,2,1,0,Inactive Account
ACCT003952,CUST003952,PREM003952,Commercial,SAN JOAQUIN,Active,R-COM-GEN,MTR003952,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003953,CUST003953,PREM003953,Agriculture And Water Pumping,CONTRA COSTA,Inactive,R-AGR-PUMP,MTR003953,Smart Meter,Inactive,12,0,0,12,12,0,12,2,2,8,0,1,0,Inactive Account
ACCT003954,CUST003954,PREM003954,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003954,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003955,CUST003955,PREM003955,Residential,SAN MATEO,Inactive,R-RES-TOU,MTR003955,Smart Meter,Inactive,12,0,0,12,12,0,12,2,5,9,4,2,0,Inactive Account
ACCT003956,CUST003956,PREM003956,Commercial,ALAMEDA,Active,R-COM-GEN,MTR003956,Smart Meter,Active,12,0,1,12,1,1,1,0,1,1,0,1,0,Invalid Meter Reads
ACCT003957,CUST003957,PREM003957,Industrial,SANTA BARBARA,Active,R-IND-GEN,MTR003957,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003958,CUST003958,PREM003958,Residential,BUTTE,Active,R-RES-TOU,MTR003958,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003959,CUST003959,PREM003959,Residential,EL DORADO,Active,R-RES-TOU,MTR003959,Smart Meter,Active,12,1,0,12,1,2,1,0,0,0,0,0,0,Missing Meter Reads
ACCT003960,CUST003960,PREM003960,Residential,BUTTE,Active,R-RES-TOU,MTR003960,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003961,CUST003961,PREM003961,Residential,ALAMEDA,Active,R-RES-TOU,MTR003961,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003962,CUST003962,PREM003962,Residential,PLACER,Active,R-RES-TOU,MTR003962,Smart Meter,Active,12,1,0,12,1,4,1,1,0,1,0,0,0,Missing Meter Reads
ACCT003963,CUST003963,PREM003963,Residential,KERN,Active,R-RES-TOU,MTR003963,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003964,CUST003964,PREM003964,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003964,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,1,0,0,Missing Meter Reads
ACCT003965,CUST003965,PREM003965,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003965,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003966,CUST003966,PREM003966,Residential,FRESNO,Active,R-RES-TOU,MTR003966,Smart Meter,Active,12,0,0,12,0,3,0,0,0,1,0,0,1,Ready
ACCT003967,CUST003967,PREM003967,Residential,NEVADA,Inactive,R-RES-TOU,MTR003967,Smart Meter,Inactive,12,0,0,12,12,0,12,3,4,7,5,0,0,Inactive Account
ACCT003968,CUST003968,PREM003968,Residential,SOLANO,Active,R-RES-TOU,MTR003968,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003969,CUST003969,PREM003969,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003969,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003970,CUST003970,PREM003970,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR003970,Smart Meter,Active,12,0,1,12,1,0,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT003971,CUST003971,PREM003971,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP,MTR003971,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003972,CUST003972,PREM003972,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR003972,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003973,CUST003973,PREM003973,Residential,ALAMEDA,Active,R-RES-TOU,MTR003973,Smart Meter,Active,12,2,0,12,2,1,2,0,0,2,1,1,0,Missing Meter Reads
