county,year,month,total_gwh,residential_gwh,nonresidential_gwh,month_start_date
EL DORADO,2008,December,113.421728791,71.46026915,41.961459641000005,2008-12-01
EL DORADO,2009,January,121.59085741400001,75.98618754,45.60466987399999,2009-01-01
EL DORADO,2009,February,99.291261392,63.68424818,35.607013212,2009-02-01
EL DORADO,2009,March,110.01084165399999,66.39370923,43.61713242399999,2009-03-01
EL DORADO,2009,April,105.67096342100001,60.60721379,45.063749631,2009-04-01
EL DORADO,2009,May,88.457052757,53.84526893,34.611783827000004,2009-05-01
EL DORADO,2009,June,103.322772934,57.20515493,46.11761800400001,2009-06-01
EL DORADO,2009,July,115.76113031300001,71.8051768,43.955953513000004,2009-07-01
EL DORADO,2009,August,113.86628101,70.18872607,43.67755494,2009-08-01
EL DORADO,2009,September,109.748587233,65.99940641,43.749180823,2009-09-01
EL DORADO,2009,October,98.34179454,57.87034139,40.47145315,2009-10-01
EL DORADO,2009,November,84.921568791,51.65565683,33.265911961,2009-11-01
EL DORADO,2009,December,113.739462423,73.91647611,39.822986313,2009-12-01
EL DORADO,2010,January,111.320246553,72.78690403,38.533342523,2010-01-01
EL DORADO,2010,February,101.430042703,64.30811429,37.121928413,2010-02-01
EL DORADO,2010,March,107.072911062,68.24225292,38.830658142000004,2010-03-01
EL DORADO,2010,April,104.587741349,61.83520003,42.752541319,2010-04-01
EL DORADO,2010,May,86.382602945,53.24862701,33.133975935,2010-05-01
EL DORADO,2010,June,97.411448425,57.22762461,40.183823815,2010-06-01
EL DORADO,2010,July,106.66751190800001,67.44670379,39.220808118,2010-07-01
EL DORADO,2010,August,112.438030061,67.15486885,45.283161211,2010-08-01
EL DORADO,2010,September,103.458185435,62.07169852,41.386486915,2010-09-01
EL DORADO,2010,October,96.812577352,57.92501988,38.88755747199999,2010-10-01
EL DORADO,2010,November,85.054621207,52.96342068,32.091200527,2010-11-01
EL DORADO,2010,December,123.22582208699998,76.76798077,46.45784131700001,2010-12-01
EL DORADO,2011,January,111.90923615300001,71.96181319,39.947422963,2011-01-01
EL DORADO,2011,February,97.99737340099999,62.90726289,35.090110511,2011-02-01
EL DORADO,2011,March,117.800679736,72.39129876,45.409380975999994,2011-03-01
EL DORADO,2011,April,94.760506058,59.23843289,35.522073168,2011-04-01
EL DORADO,2011,May,90.85554786,53.97752312,36.87802474,2011-05-01
EL DORADO,2011,June,97.759745564,58.43488116,39.324864404,2011-06-01
EL DORADO,2011,July,98.755212028,62.92031026,35.834901768,2011-07-01
EL DORADO,2011,August,114.627319616,67.01147387,47.615845746,2011-08-01
EL DORADO,2011,September,110.31150046299999,67.61267215,42.698828313,2011-09-01
EL DORADO,2011,October,91.736814205,53.82030609,37.916508115,2011-10-01
EL DORADO,2011,November,93.265165558,56.30666432,36.958501238,2011-11-01
EL DORADO,2011,December,119.172088666,74.33424488,44.83784378599999,2011-12-01
EL DORADO,2012,January,120.843936099,75.8351391,45.008796999,2012-01-01
EL DORADO,2012,February,105.977770744,65.11014754,40.867623204000004,2012-02-01
EL DORADO,2012,March,111.297765735,68.29558286,43.002182875,2012-03-01
EL DORADO,2012,April,95.381098408,58.23680764,37.144290768,2012-04-01
EL DORADO,2012,May,97.48582869399999,56.45724523,41.02858346400001,2012-05-01
EL DORADO,2012,June,91.847218106,55.81030594,36.036912166,2012-06-01
EL DORADO,2012,July,105.21281633599999,64.11890211,41.093914225999995,2012-07-01
EL DORADO,2012,August,123.24234435000001,78.17532525,45.06701910000001,2012-08-01
EL DORADO,2012,September,106.04350681,63.39131233,42.65219448,2012-09-01
EL DORADO,2012,October,92.942690627,55.181029,37.761661626999995,2012-10-01
EL DORADO,2012,November,90.651872818,54.37552974,36.276343078,2012-11-01
EL DORADO,2012,December,107.288607235,67.74554833,39.543058905,2012-12-01
EL DORADO,2013,January,126.76469292700001,82.55271011,44.211982817,2013-01-01
EL DORADO,2013,February,104.912845358,65.21540622,39.697439138,2013-02-01
EL DORADO,2013,March,104.369445054,64.30207792,40.067367134,2013-03-01
EL DORADO,2013,April,90.298271013,53.11042098,37.18785003300001,2013-04-01
EL DORADO,2013,May,95.961233382,55.45748084,40.503752542,2013-05-01
EL DORADO,2013,June,90.429204038,55.2067067,35.222497338000004,2013-06-01
EL DORADO,2013,July,118.87741623500001,73.59191207,45.285504165,2013-07-01
EL DORADO,2013,August,112.175358641,68.3305119,43.844846741,2013-08-01
EL DORADO,2013,September,103.400537038,60.93741463,42.46312240800001,2013-09-01
EL DORADO,2013,October,87.85326468,51.21077902,36.642485660000006,2013-10-01
EL DORADO,2013,November,88.194416155,51.1660532,37.028362955,2013-11-01
EL DORADO,2013,December,115.857696743,73.90991131,41.94778543300001,2013-12-01
EL DORADO,2014,January,108.660575851,67.86504856,40.795527291,2014-01-01
EL DORADO,2014,February,95.08400521600001,57.30307915,37.78092606599999,2014-02-01
EL DORADO,2014,March,93.980156561,55.87756271,38.102593850999995,2014-03-01
EL DORADO,2014,April,98.795707253,56.87735783,41.918349423,2014-04-01
EL DORADO,2014,May,94.251012136,54.22037824,40.030633896,2014-05-01
EL DORADO,2014,June,101.136895426,60.05041586,41.086479566,2014-06-01
EL DORADO,2014,July,110.234099724,69.60144216,40.632657564,2014-07-01
EL DORADO,2014,August,107.06673314,69.45417965,37.612553489999996,2014-08-01
EL DORADO,2014,September,99.765178027,60.64401753,39.121160497,2014-09-01
EL DORADO,2014,October,96.515772899,55.89015398,40.625618919,2014-10-01
EL DORADO,2014,November,77.097785905,47.51234742,29.585438485,2014-11-01
EL DORADO,2014,December,102.038994409,61.98435147,40.054642939,2014-12-01
EL DORADO,2015,January,107.875466483,69.91078097,37.964685513,2015-01-01
EL DORADO,2015,February,86.971160141,55.3128659,31.658294241,2015-02-01
EL DORADO,2015,March,95.251836264,57.26978917,37.982047093999995,2015-03-01
EL DORADO,2015,April,85.468269845,50.31948008,35.148789765,2015-04-01
EL DORADO,2015,May,78.99728341400001,47.87713775,31.120145664000002,2015-05-01
EL DORADO,2015,June,93.079168502,55.58113194,37.498036561999996,2015-06-01
EL DORADO,2015,July,112.931983019,72.50732465,40.424658369,2015-07-01
EL DORADO,2015,August,103.204271155,64.71071266,38.493558494999995,2015-08-01
EL DORADO,2015,September,100.635867807,62.25265001,38.38321779699999,2015-09-01
EL DORADO,2015,October,96.489019724,57.37471299,39.114306733999996,2015-10-01
EL DORADO,2015,November,91.606861946,51.28454834,40.322313606,2015-11-01
EL DORADO,2015,December,110.726806582,71.1879536,39.538852981999995,2015-12-01
EL DORADO,2016,January,117.75227317299999,76.03492213,41.71735104300001,2016-01-01
EL DORADO,2016,February,99.607263772,60.80340104,38.80386273199999,2016-02-01
EL DORADO,2016,March,104.260759956,62.131173,42.129586956000004,2016-03-01
EL DORADO,2016,April,85.561965027,51.29618022,34.265784807,2016-04-01
EL DORADO,2016,May,85.112315617,50.66326379,34.449051827,2016-05-01
EL DORADO,2016,June,97.626006616,59.98517008,37.640836536,2016-06-01
EL DORADO,2016,July,108.003826499,68.85231998,39.151506518999994,2016-07-01
EL DORADO,2016,August,118.37760876000002,75.32544581,43.05216295000001,2016-08-01
EL DORADO,2016,September,98.78916742999999,60.14269081,38.64647662,2016-09-01
EL DORADO,2016,October,91.842954573,54.47677,37.366184573000005,2016-10-01
EL DORADO,2016,November,87.718306803,52.64900582,35.069300983,2016-11-01
EL DORADO,2016,December,103.61758047800001,67.45484947,36.162731008,2016-12-01
EL DORADO,2017,January,118.647769018,74.55385065,44.093918368,2017-01-01
EL DORADO,2017,February,96.572089072,61.78147872,34.790610352,2017-02-01
EL DORADO,2017,March,113.29484044100002,68.66999764,44.62484280100001,2017-03-01
EL DORADO,2017,April,88.305713829,54.06534816,34.240365669,2017-04-01
EL DORADO,2017,May,93.471404557,53.62147848,39.849926077,2017-05-01
EL DORADO,2017,June,99.17944120599999,59.11853823,40.060902975999994,2017-06-01
EL DORADO,2017,July,118.72406926999999,75.31069952,43.413369749999994,2017-07-01
EL DORADO,2017,August,126.12876811300002,80.24618406,45.88258405300001,2017-08-01
EL DORADO,2017,September,113.386598193,70.97587767,42.410720522999995,2017-09-01
EL DORADO,2017,October,87.956437009,49.96184808,37.994588929,2017-10-01
EL DORADO,2017,November,82.905595057,49.42912407,33.476470987,2017-11-01
EL DORADO,2017,December,99.79027272799999,63.18161516,36.608657568,2017-12-01
EL DORADO,2018,January,104.021562851,66.00335689,38.01820596099999,2018-01-01
EL DORADO,2018,February,97.355093994,59.52582731,37.829266684000004,2018-02-01
EL DORADO,2018,March,108.049194276,67.98219961,40.06699466600001,2018-03-01
EL DORADO,2018,April,92.770263705,56.053891,36.716372705000005,2018-04-01
EL DORADO,2018,May,91.44510452499999,52.50742133,38.937683195,2018-05-01
EL DORADO,2018,June,90.260500392,53.40610841,36.854391981999996,2018-06-01
EL DORADO,2018,July,113.738020111,70.95447579,42.783544320999994,2018-07-01
EL DORADO,2018,August,126.992453241,81.30079132,45.691661921000005,2018-08-01
EL DORADO,2018,September,97.394303532,57.15179241,40.242511121999996,2018-09-01
EL DORADO,2018,October,88.57198518,50.40631708,38.1656681,2018-10-01
EL DORADO,2018,November,81.872070256,47.90395943,33.968110826,2018-11-01
EL DORADO,2018,December,101.136832476,63.24681247,37.89002000600001,2018-12-01
EL DORADO,2019,January,113.29483720399999,71.66899187,41.62584533399999,2019-01-01
EL DORADO,2019,February,103.061909551,63.4611063,39.60080325100001,2019-02-01
EL DORADO,2019,March,106.30401475000001,68.59347942,37.71053533,2019-03-01
EL DORADO,2019,April,99.582976506,57.02553224,42.557444266000005,2019-04-01
EL DORADO,2019,May,89.325516014,50.99924777,38.326268244,2019-05-01
EL DORADO,2019,June,91.988050899,57.59667674,34.391374158999994,2019-06-01
EL DORADO,2019,July,101.976680913,64.85484846,37.121832452999996,2019-07-01
EL DORADO,2019,August,118.64835255899999,74.30128988,44.347062679,2019-08-01
EL DORADO,2019,September,103.645484921,63.86952029,39.775964631,2019-09-01
EL DORADO,2019,October,86.30347088299999,50.66441305,35.639057833,2019-10-01
EL DORADO,2019,November,74.115834047,42.46152561,31.654308437,2019-11-01
EL DORADO,2019,December,103.847884196,64.19647905,39.651405146,2019-12-01
EL DORADO,2020,January,111.67554724200001,72.46951935,39.206027891999994,2020-01-01
EL DORADO,2020,February,98.879611571,61.24257381,37.637037760999995,2020-02-01
EL DORADO,2020,March,97.829410186,60.2096808,37.619729385999996,2020-03-01
EL DORADO,2020,April,92.69335402899999,62.05825581,30.635098219,2020-04-01
EL DORADO,2020,May,81.855905681,53.12335897,28.732546710999998,2020-05-01
EL DORADO,2020,June,96.805366386,63.33400594,33.471360446,2020-06-01
EL DORADO,2020,July,114.65629079699998,76.05175252,38.604538277,2020-07-01
EL DORADO,2020,August,123.143431413,81.44443831,41.69899310300001,2020-08-01
EL DORADO,2020,September,114.33961539099998,74.93135382,39.408261571000004,2020-09-01
EL DORADO,2020,October,95.506135934,59.65939657,35.846739364,2020-10-01
EL DORADO,2020,November,81.305885334,50.00434446,31.301540874,2020-11-01
EL DORADO,2020,December,109.59227320900001,71.82093475,37.771338459000006,2020-12-01
EL DORADO,2021,January,108.44087239000001,71.20442819,37.2364442,2021-01-01
EL DORADO,2021,February,98.42831599600001,65.49118685,32.937129146000004,2021-02-01
EL DORADO,2021,March,110.524204874,69.51396963,41.010235244,2021-03-01
EL DORADO,2021,April,92.77645617499999,56.73731717,36.039139005,2021-04-01
EL DORADO,2021,May,86.334115711,51.58560391,34.748511801,2021-05-01
EL DORADO,2021,June,101.016061311,63.06476719,37.95129412100001,2021-06-01
EL DORADO,2021,July,121.16776985400001,81.26178579,39.905984063999995,2021-07-01
EL DORADO,2021,August,122.157759925,82.72180397,39.435955955,2021-08-01
EL DORADO,2021,September,103.363368029,68.02605853,35.337309499,2021-09-01
EL DORADO,2021,October,86.817382595,50.29586363,36.521518965,2021-10-01
EL DORADO,2021,November,80.10164053199999,49.6640166,30.437623931999997,2021-11-01
EL DORADO,2021,December,109.65855865699999,67.01889607,42.639662587,2021-12-01
EL DORADO,2022,January,106.446204358,70.7489013,35.697303058,2022-01-01
EL DORADO,2022,February,89.709397686,61.76606656,27.943331125999997,2022-02-01
EL DORADO,2022,March,109.030523631,65.25262579,43.777897841,2022-03-01
EL DORADO,2022,April,90.367383664,55.03191968,35.335463984,2022-04-01
EL DORADO,2022,May,88.990539234,55.03655293,33.953986304,2022-05-01
EL DORADO,2022,June,93.32630736499999,58.08458028,35.241727085,2022-06-01
EL DORADO,2022,July,109.049487448,71.4552111,37.594276347999994,2022-07-01
EL DORADO,2022,August,126.18483151400001,82.78773768,43.397093833999996,2022-08-01
EL DORADO,2022,September,118.035967468,77.458629,40.577338468,2022-09-01
EL DORADO,2022,October,88.218051024,53.66882141,34.549229614,2022-10-01
EL DORADO,2022,November,87.381414644,53.64902685,33.732387794000005,2022-11-01
EL DORADO,2022,December,106.088562413,69.15170791,36.936854503,2022-12-01
EL DORADO,2023,January,116.31109093,76.07697932,40.23411161000001,2023-01-01
EL DORADO,2023,February,100.99395578299999,67.31773193,33.676223853,2023-02-01
EL DORADO,2023,March,120.542346579,77.64578917,42.896557408999996,2023-03-01
EL DORADO,2023,April,106.15065392400001,67.31192539,38.838728534,2023-04-01
EL DORADO,2023,May,97.392584206,59.42793841,37.964645796000006,2023-05-01
EL DORADO,2023,June,92.974588489,55.39799562,37.576592868999995,2023-06-01
EL DORADO,2023,July,110.27288740499999,70.6947579,39.57812950499999,2023-07-01
EL DORADO,2023,August,124.66026697900001,81.51279461,43.147472369,2023-08-01
EL DORADO,2023,September,102.472486932,63.70674914,38.765737791999996,2023-09-01
EL DORADO,2023,October,78.861140804,51.9273078,26.933833004,2023-10-01
EL DORADO,2023,November,73.996045849,49.48204251,24.514003339,2023-11-01
EL DORADO,2023,December,99.142089471,64.36722943,34.774860041000004,2023-12-01
EL DORADO,2024,January,111.77915412099999,74.48259327,37.296560850999995,2024-01-01
EL DORADO,2024,February,107.134014756,68.11529358,39.01872117599999,2024-02-01
EL DORADO,2024,March,109.47034097900001,67.29928268,42.171058299,2024-03-01
EL DORADO,2024,April,97.79447003,63.19164177,34.60282826,2024-04-01
EL DORADO,2024,May,104.051194577,56.7970031,47.254191477000006,2024-05-01
EL DORADO,2024,June,102.493841895,61.46257862,41.031263275,2024-06-01
EL DORADO,2024,July,131.570594893,90.42851091,41.142083983000006,2024-07-01
EL DORADO,2024,August,153.120573558,88.84703671,64.27353684799999,2024-08-01
EL DORADO,2024,September,115.46452185299998,66.342086,49.12243585299999,2024-09-01
EL DORADO,2024,October,112.622019049,61.50627747,51.115741579,2024-10-01
EL DORADO,2024,November,81.156069753,48.0025953,33.153474452999994,2024-11-01
EL DORADO,2024,December,112.549837957,70.88919849,41.66063946700001,2024-12-01
FRESNO,2008,January,537.368084418,215.694795,321.6732894179999,2008-01-01
FRESNO,2008,February,448.416654143,167.7346349,280.682019243,2008-02-01
FRESNO,2008,March,467.69153728599997,160.8619656,306.829571686,2008-03-01
FRESNO,2008,April,475.202809403,146.7899981,328.41281130300007,2008-04-01
FRESNO,2008,May,543.314924377,161.7040617,381.610862677,2008-05-01
FRESNO,2008,June,609.384970205,207.5339067,401.851063505,2008-06-01
FRESNO,2008,July,801.413202584,323.2745489,478.138653684,2008-07-01
FRESNO,2008,August,776.7110391990001,316.4284395,460.28259969899995,2008-08-01
FRESNO,2008,September,778.275682455,300.9301243,477.345558155,2008-09-01
FRESNO,2008,October,649.09526752,215.7140561,433.38121142,2008-10-01
FRESNO,2008,November,440.79399313799996,131.1544318,309.639561338,2008-11-01
FRESNO,2008,December,548.1365455929999,201.2095382,346.927007393,2008-12-01
FRESNO,2009,January,472.522326024,196.3610594,276.161266624,2009-01-01
FRESNO,2009,February,435.282211175,165.8017387,269.480472475,2009-02-01
FRESNO,2009,March,472.556587151,166.6554894,305.901097751,2009-03-01
FRESNO,2009,April,504.539676367,160.1745184,344.3651579670001,2009-04-01
FRESNO,2009,May,518.229237509,167.8072427,350.42199480899995,2009-05-01
FRESNO,2009,June,670.4139298069999,233.5031327,436.91079710699995,2009-06-01
FRESNO,2009,July,789.953028672,318.497287,471.45574167200004,2009-07-01
FRESNO,2009,August,787.5674403950001,327.2634632,460.3039771950001,2009-08-01
FRESNO,2009,September,744.709924368,300.4547274,444.255196968,2009-09-01
FRESNO,2009,October,629.398824937,221.2858439,408.1129810370001,2009-10-01
FRESNO,2009,November,466.833650923,148.4312221,318.402428823,2009-11-01
FRESNO,2009,December,541.571985328,206.4998514,335.07213392799997,2009-12-01
FRESNO,2010,January,460.477691264,196.9626982,263.514993064,2010-01-01
FRESNO,2010,February,439.969455109,166.8973225,273.072132609,2010-02-01
FRESNO,2010,March,474.749353666,173.8183992,300.93095446599995,2010-03-01
FRESNO,2010,April,495.693639588,164.8605906,330.833048988,2010-04-01
FRESNO,2010,May,467.940777775,151.2547739,316.686003875,2010-05-01
FRESNO,2010,June,593.623868257,197.7472746,395.876593657,2010-06-01
FRESNO,2010,July,729.057337312,295.9038592,433.153478112,2010-07-01
FRESNO,2010,August,795.369686551,331.7144065,463.65528005100003,2010-08-01
FRESNO,2010,September,715.655240034,274.6061374,441.04910263400006,2010-09-01
FRESNO,2010,October,641.3748006870001,223.3756001,417.999200587,2010-10-01
FRESNO,2010,November,484.808148437,152.9074307,331.900717737,2010-11-01
FRESNO,2010,December,560.016321123,212.2729281,347.743393023,2010-12-01
FRESNO,2011,January,452.513257833,188.3001103,264.21314753300004,2011-01-01
FRESNO,2011,February,439.99618888,168.184971,271.81121788,2011-02-01
FRESNO,2011,March,517.210233111,193.4751282,323.735104911,2011-03-01
FRESNO,2011,April,436.400157614,151.705306,284.694851614,2011-04-01
FRESNO,2011,May,506.106625574,159.1169967,346.98962887399995,2011-05-01
FRESNO,2011,June,573.841638485,193.1947299,380.646908585,2011-06-01
FRESNO,2011,July,709.2043946370001,297.1620882,412.042306437,2011-07-01
FRESNO,2011,August,796.60042061,329.7244786,466.87594201,2011-08-01
FRESNO,2011,September,766.986085423,315.1235585,451.862526923,2011-09-01
FRESNO,2011,October,623.048055402,225.06422,397.98383540199995,2011-10-01
FRESNO,2011,November,492.883660479,164.4412815,328.442378979,2011-11-01
FRESNO,2011,December,520.567322762,200.1942084,320.37311436199997,2011-12-01
FRESNO,2012,January,517.146485494,209.2044755,307.942009994,2012-01-01
FRESNO,2012,February,484.813251106,172.6669082,312.14634290600003,2012-02-01
FRESNO,2012,March,501.531492893,175.9085358,325.622957093,2012-03-01
FRESNO,2012,April,461.132539134,152.2620101,308.870529034,2012-04-01
FRESNO,2012,May,571.62689965,191.188492,380.43840765,2012-05-01
FRESNO,2012,June,657.928251144,230.3118531,427.616398044,2012-06-01
FRESNO,2012,July,780.259771742,298.4341422,481.825629542,2012-07-01
FRESNO,2012,August,878.1461137870001,371.6686083,506.47750548700003,2012-08-01
FRESNO,2012,September,765.618274322,307.535056,458.083218322,2012-09-01
