customer_id,customer_segment,county,customer_status,customer_start_date
CUST004067,Residential,ALAMEDA,Inactive,2022-09-23
CUST004068,"Transportation, Communications, & Utilities",KERN,Active,2024-05-29
CUST004069,Residential,CONTRA COSTA,Active,2017-08-10
CUST004070,Commercial,SANTA CLARA,Active,2015-10-25
CUST004071,Residential,SONOMA,Active,2017-02-15
CUST004072,Residential,MADERA,Active,2015-12-27
CUST004073,Residential,KERN,Active,2016-05-18
CUST004074,Residential,PLACER,Active,2020-05-30
CUST004075,Residential,MARIN,Active,2022-03-20
CUST004076,Residential,SOLANO,Active,2020-09-08
CUST004077,Residential,MERCED,Active,2019-01-02
CUST004078,Residential,MADERA,Active,2024-05-04
CUST004079,Residential,FRESNO,Active,2020-12-13
CUST004080,Residential,SANTA CLARA,Active,2016-08-18
CUST004081,Residential,SAN MATEO,Active,2019-05-09
CUST004082,Residential,KERN,Active,2018-10-21
CUST004083,Residential,ALAMEDA,Inactive,2020-02-19
CUST004084,Residential,MADERA,Active,2024-08-15
CUST004085,Residential,ALAMEDA,Active,2015-09-20
CUST004086,Residential,SANTA CLARA,Active,2023-03-03
CUST004087,Residential,KERN,Active,2022-12-29
CUST004088,Residential,HUMBOLDT,Active,2024-01-07
CUST004089,Commercial,SANTA CLARA,Active,2020-02-07
CUST004090,Residential,EL DORADO,Active,2015-01-02
CUST004091,Residential,KERN,Inactive,2020-04-17
CUST004092,Residential,CONTRA COSTA,Active,2016-01-29
CUST004093,Residential,KERN,Active,2015-11-02
CUST004094,Industrial,FRESNO,Inactive,2018-03-15
CUST004095,Residential,KERN,Active,2016-06-13
CUST004096,Residential,MONTEREY,Active,2016-06-11
CUST004097,Residential,ALAMEDA,Active,2024-04-02
CUST004098,Residential,SANTA CLARA,Inactive,2017-08-22
CUST004099,Residential,AMADOR,Active,2016-11-01
CUST004100,Residential,MARIN,Active,2024-05-04
CUST004101,Residential,SAN FRANCISCO,Active,2021-07-27
CUST004102,Residential,MERCED,Active,2022-10-28
CUST004103,Residential,ALAMEDA,Active,2021-03-06
CUST004104,Residential,FRESNO,Active,2017-08-15
CUST004105,Residential,SANTA CLARA,Active,2021-03-02
CUST004106,Residential,ALAMEDA,Active,2022-04-26
CUST004107,Agriculture And Water Pumping,SANTA CLARA,Active,2019-09-10
CUST004108,Residential,SAN JOAQUIN,Active,2016-12-21
CUST004109,Commercial,SANTA CLARA,Active,2016-09-27
CUST004110,Residential,FRESNO,Active,2017-11-04
CUST004111,Residential,SUTTER,Active,2022-12-15
CUST004112,Residential,PLACER,Active,2024-07-31
CUST004113,Residential,PLACER,Active,2021-11-28
CUST004114,Residential,KERN,Active,2021-06-03
CUST004115,Residential,ALAMEDA,Active,2016-07-10
CUST004116,Residential,KERN,Active,2018-01-22
CUST004117,Commercial,SAN LUIS OBISPO,Active,2020-11-24
CUST004118,Residential,SHASTA,Active,2024-07-22
CUST004119,Residential,AMADOR,Pending Close,2024-03-03
CUST004120,Residential,MONTEREY,Active,2015-05-08
CUST004121,Residential,SONOMA,Active,2020-06-16
CUST004122,Residential,KERN,Active,2021-11-11
CUST004123,Residential,FRESNO,Active,2015-02-07
CUST004124,Commercial,SONOMA,Active,2019-06-21
CUST004125,Residential,KERN,Active,2015-07-17
CUST004126,Residential,KINGS,Active,2021-08-01
CUST004127,Residential,KERN,Active,2020-08-16
CUST004128,Industrial,SAN LUIS OBISPO,Active,2024-12-06
CUST004129,Residential,FRESNO,Active,2024-04-26
CUST004130,Residential,NAPA,Active,2016-06-02
CUST004131,Residential,ALAMEDA,Active,2021-02-19
CUST004132,Residential,SOLANO,Active,2021-06-21
CUST004133,Residential,PLACER,Active,2017-10-21
CUST004134,Residential,ALAMEDA,Active,2017-12-21
CUST004135,Residential,MERCED,Active,2021-07-18
CUST004136,Residential,SAN FRANCISCO,Active,2022-04-02
CUST004137,Residential,FRESNO,Active,2017-11-07
CUST004138,Residential,ALAMEDA,Active,2016-09-11
CUST004139,Residential,KERN,Active,2018-10-26
CUST004140,Residential,EL DORADO,Active,2022-11-09
CUST004141,Residential,KERN,Active,2024-12-29
CUST004142,Residential,SANTA CLARA,Active,2019-05-14
CUST004143,Residential,KINGS,Active,2019-09-19
CUST004144,Commercial,KERN,Active,2015-08-23
CUST004145,Commercial,SOLANO,Active,2023-08-07
CUST004146,Residential,KERN,Active,2016-03-22
CUST004147,Residential,SAN MATEO,Active,2016-09-01
CUST004148,Residential,KERN,Active,2015-01-08
CUST004149,Residential,KERN,Active,2016-04-06
CUST004150,Residential,SAN FRANCISCO,Active,2017-09-26
CUST004151,Residential,SAN FRANCISCO,Active,2018-08-27
CUST004152,Residential,KERN,Active,2015-05-14
CUST004153,Residential,SANTA CLARA,Active,2021-08-29
CUST004154,Residential,KERN,Active,2015-02-25
CUST004155,Residential,SANTA CLARA,Active,2017-09-19
CUST004156,Residential,SANTA CLARA,Active,2018-10-15
CUST004157,Residential,TUOLUMNE,Active,2020-06-17
CUST004158,Commercial,SAN LUIS OBISPO,Active,2023-09-21
CUST004159,Agriculture And Water Pumping,FRESNO,Active,2018-01-16
CUST004160,Residential,KERN,Active,2020-12-25
CUST004161,Residential,CALAVERAS,Active,2023-09-15
CUST004162,Residential,SANTA BARBARA,Active,2019-03-04
CUST004163,Residential,MERCED,Active,2022-01-26
CUST004164,Residential,SAN MATEO,Active,2015-05-24
CUST004165,Residential,KINGS,Active,2022-12-26
CUST004166,Residential,SAN JOAQUIN,Active,2022-05-27
CUST004167,Residential,BUTTE,Active,2020-10-04
CUST004168,Residential,SANTA CLARA,Active,2016-09-11
CUST004169,Residential,ALAMEDA,Active,2020-03-01
CUST004170,Residential,ALAMEDA,Active,2017-10-26
CUST004171,Residential,ALAMEDA,Active,2022-02-02
CUST004172,"Transportation, Communications, & Utilities",BUTTE,Active,2021-10-30
CUST004173,Residential,CONTRA COSTA,Active,2020-07-13
CUST004174,Residential,GLENN,Active,2018-11-09
CUST004175,Commercial,ALAMEDA,Active,2024-04-01
CUST004176,Streetlighting,SANTA CLARA,Active,2022-12-31
CUST004177,Residential,ALAMEDA,Active,2016-09-30
CUST004178,Commercial,SAN JOAQUIN,Active,2024-03-27
CUST004179,Residential,SAN FRANCISCO,Active,2019-07-15
CUST004180,Residential,CONTRA COSTA,Active,2024-07-08
CUST004181,Residential,KERN,Active,2022-04-12
CUST004182,Residential,KERN,Active,2017-04-16
CUST004183,Residential,SANTA CLARA,Active,2019-05-05
CUST004184,Residential,FRESNO,Active,2017-02-18
CUST004185,Residential,FRESNO,Active,2017-04-16
CUST004186,Residential,FRESNO,Active,2022-01-01
CUST004187,Residential,SOLANO,Active,2023-08-11
CUST004188,Residential,CONTRA COSTA,Inactive,2022-10-30
CUST004189,Residential,NAPA,Active,2022-02-24
CUST004190,Residential,SAN JOAQUIN,Active,2015-09-22
CUST004191,Residential,SONOMA,Active,2024-01-12
CUST004192,Commercial,CONTRA COSTA,Active,2018-05-01
CUST004193,Residential,TUOLUMNE,Active,2018-10-29
CUST004194,Residential,SAN JOAQUIN,Active,2020-08-19
CUST004195,Residential,SAN JOAQUIN,Active,2015-10-29
CUST004196,Residential,SANTA CLARA,Active,2024-05-23
CUST004197,Residential,SOLANO,Active,2020-05-31
CUST004198,Residential,LAKE,Active,2017-03-15
CUST004199,Residential,FRESNO,Active,2017-12-11
CUST004200,Residential,SAN FRANCISCO,Active,2019-11-11
CUST004201,Commercial,PLUMAS,Active,2015-04-09
CUST004202,Residential,KERN,Active,2022-03-25
CUST004203,Residential,SAN LUIS OBISPO,Active,2023-06-12
CUST004204,Agriculture And Water Pumping,KERN,Active,2018-11-14
CUST004205,Residential,TUOLUMNE,Active,2020-05-31
CUST004206,Residential,GLENN,Active,2015-12-23
CUST004207,Residential,KERN,Active,2019-07-22
CUST004208,Residential,FRESNO,Active,2023-02-23
CUST004209,Residential,MERCED,Active,2015-01-11
CUST004210,Residential,SAN FRANCISCO,Active,2015-03-22
CUST004211,Residential,CALAVERAS,Active,2024-02-15
CUST004212,Residential,SUTTER,Inactive,2020-08-15
CUST004213,Residential,CONTRA COSTA,Active,2024-08-30
CUST004214,Residential,KERN,Active,2021-08-17
CUST004215,Residential,CONTRA COSTA,Active,2021-12-03
CUST004216,Commercial,ALAMEDA,Active,2015-08-10
CUST004217,Residential,PLACER,Active,2020-04-24
CUST004218,Residential,CALAVERAS,Active,2023-08-19
CUST004219,Residential,SAN JOAQUIN,Active,2020-04-30
CUST004220,Residential,SANTA CLARA,Active,2016-05-29
CUST004221,Residential,SANTA CLARA,Active,2023-07-29
CUST004222,Residential,NEVADA,Pending Close,2015-08-09
CUST004223,Commercial,PLACER,Active,2021-07-24
CUST004224,Commercial,ALAMEDA,Active,2024-12-11
CUST004225,Residential,SONOMA,Active,2015-08-16
CUST004226,Residential,MENDOCINO,Active,2021-05-26
CUST004227,Residential,KERN,Active,2015-10-20
CUST004228,Residential,SONOMA,Active,2022-10-28
CUST004229,Residential,KERN,Active,2023-12-09
CUST004230,Residential,SOLANO,Active,2017-08-13
CUST004231,Residential,KERN,Active,2019-02-06
CUST004232,Residential,SANTA CLARA,Active,2018-07-04
CUST004233,Residential,MENDOCINO,Active,2020-06-01
CUST004234,Commercial,KERN,Active,2019-03-10
CUST004235,Residential,SOLANO,Active,2016-01-23
CUST004236,Residential,SAN MATEO,Inactive,2022-04-16
CUST004237,Residential,CONTRA COSTA,Active,2024-07-01
CUST004238,Residential,SANTA CLARA,Active,2021-08-10
CUST004239,Residential,KERN,Active,2022-05-29
CUST004240,Residential,FRESNO,Active,2021-05-26
CUST004241,Residential,SAN MATEO,Active,2024-04-03
CUST004242,Residential,FRESNO,Active,2024-03-03
CUST004243,Residential,FRESNO,Active,2024-09-05
CUST004244,Residential,FRESNO,Active,2015-07-08
CUST004245,Residential,KERN,Active,2017-07-06
CUST004246,Industrial,YOLO,Active,2018-04-16
CUST004247,Residential,KERN,Active,2024-11-08
CUST004248,Residential,KERN,Active,2017-07-12
CUST004249,Residential,SANTA CLARA,Active,2023-04-24
CUST004250,Agriculture And Water Pumping,ALAMEDA,Pending Close,2021-08-19
CUST004251,Residential,CONTRA COSTA,Active,2019-06-10
CUST004252,Residential,SANTA BARBARA,Active,2017-01-29
CUST004253,Residential,ALAMEDA,Active,2019-01-17
CUST004254,Residential,ALAMEDA,Active,2021-03-14
CUST004255,Residential,MERCED,Active,2017-12-01
CUST004256,Residential,ALAMEDA,Active,2015-07-13
CUST004257,Streetlighting,ALAMEDA,Active,2018-09-12
CUST004258,Residential,SANTA CLARA,Inactive,2018-10-28
CUST004259,Residential,MERCED,Active,2019-01-28
CUST004260,Residential,SANTA CLARA,Active,2015-06-12
CUST004261,Residential,KERN,Active,2015-10-03
CUST004262,Commercial,KERN,Active,2015-12-30
CUST004263,Residential,FRESNO,Active,2019-07-24
CUST004264,Residential,SANTA BARBARA,Active,2022-09-23
CUST004265,Residential,SAN JOAQUIN,Active,2021-12-02
CUST004266,Residential,CONTRA COSTA,Active,2022-06-29
CUST004267,Residential,ALAMEDA,Inactive,2020-06-25
CUST004268,Residential,ALAMEDA,Active,2016-04-04
CUST004269,Commercial,SANTA CLARA,Active,2024-02-19
CUST004270,Industrial,ALAMEDA,Active,2022-01-30
CUST004271,Residential,ALAMEDA,Active,2023-04-10
CUST004272,Agriculture And Water Pumping,PLACER,Active,2024-06-19
CUST004273,Residential,FRESNO,Active,2020-11-02
CUST004274,Residential,MARIN,Active,2019-09-28
CUST004275,Residential,FRESNO,Active,2018-09-01
CUST004276,Residential,SAN MATEO,Active,2021-04-09
CUST004277,Residential,ALAMEDA,Active,2024-09-10
CUST004278,Residential,SAN FRANCISCO,Active,2023-01-06
CUST004279,Residential,CONTRA COSTA,Active,2018-09-27
CUST004280,Residential,SANTA CLARA,Active,2023-11-23
CUST004281,Residential,KERN,Active,2023-10-07
CUST004282,Residential,SUTTER,Active,2016-10-18
CUST004283,Residential,FRESNO,Active,2018-01-11
CUST004284,Residential,SANTA CLARA,Active,2018-10-15
CUST004285,Residential,SAN JOAQUIN,Active,2020-11-05
CUST004286,Residential,SOLANO,Active,2024-11-12
CUST004287,Commercial,EL DORADO,Active,2017-01-11
CUST004288,Residential,SAN JOAQUIN,Active,2020-06-18
CUST004289,Residential,KERN,Active,2023-04-21
CUST004290,Commercial,SANTA CLARA,Active,2021-11-23
CUST004291,Residential,KERN,Active,2019-03-02
CUST004292,Residential,SAN FRANCISCO,Active,2024-10-18
CUST004293,Residential,PLACER,Active,2024-05-18
CUST004294,Commercial,SAN FRANCISCO,Active,2021-09-29
CUST004295,Residential,NAPA,Active,2023-07-20
CUST004296,Residential,SONOMA,Active,2019-06-12
CUST004297,Residential,MONTEREY,Active,2016-11-12
CUST004298,Residential,SAN JOAQUIN,Active,2023-08-01
CUST004299,Residential,SUTTER,Active,2018-01-17
CUST004300,Residential,SANTA CLARA,Active,2019-09-21
CUST004301,Residential,ALAMEDA,Active,2023-12-06
CUST004302,Industrial,KERN,Active,2017-06-17
CUST004303,Residential,SAN JOAQUIN,Active,2016-08-23
CUST004304,Residential,KERN,Active,2024-05-12
CUST004305,Commercial,SOLANO,Active,2020-02-11
CUST004306,Residential,SANTA CLARA,Active,2024-11-18
CUST004307,Residential,ALAMEDA,Active,2018-04-14
CUST004308,Residential,SOLANO,Active,2024-05-28
CUST004309,Commercial,SANTA CLARA,Active,2022-09-24
CUST004310,Residential,SAN MATEO,Active,2023-01-27
CUST004311,Residential,ALAMEDA,Active,2024-12-04
CUST004312,Industrial,SAN MATEO,Active,2016-04-27
CUST004313,Residential,FRESNO,Active,2020-07-03
CUST004314,Commercial,SAN MATEO,Active,2018-02-16
CUST004315,Agriculture And Water Pumping,SAN FRANCISCO,Active,2015-06-18
CUST004316,Residential,SANTA CLARA,Active,2020-07-14
CUST004317,Residential,SAN JOAQUIN,Active,2021-01-03
CUST004318,Residential,MARIN,Active,2024-08-09
CUST004319,Residential,SANTA BARBARA,Active,2016-03-14
CUST004320,Residential,SOLANO,Active,2023-01-14
CUST004321,Residential,SANTA CLARA,Active,2023-12-05
CUST004322,Industrial,SONOMA,Active,2015-06-09
CUST004323,Residential,EL DORADO,Active,2017-03-24
CUST004324,Residential,KERN,Active,2021-09-15
CUST004325,Commercial,SANTA CLARA,Pending Close,2016-08-08
CUST004326,Agriculture And Water Pumping,SUTTER,Active,2017-05-13
CUST004327,Residential,MADERA,Active,2017-11-07
CUST004328,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2015-05-20
CUST004329,Residential,SAN MATEO,Active,2018-02-12
CUST004330,Commercial,SAN JOAQUIN,Active,2015-11-24
CUST004331,Residential,FRESNO,Active,2015-08-13
CUST004332,Residential,MERCED,Active,2016-07-11
CUST004333,Residential,KERN,Active,2021-10-22
CUST004334,Residential,FRESNO,Active,2019-04-23
CUST004335,Residential,KERN,Active,2019-10-08
CUST004336,Residential,SANTA CLARA,Inactive,2016-01-21
CUST004337,Residential,SANTA BARBARA,Active,2016-06-04
CUST004338,Commercial,HUMBOLDT,Pending Close,2018-06-30
CUST004339,Residential,ALAMEDA,Active,2022-04-21
CUST004340,Residential,KERN,Active,2018-01-26
CUST004341,Residential,FRESNO,Active,2022-10-05
CUST004342,Residential,SAN FRANCISCO,Active,2023-08-09
CUST004343,Commercial,SAN JOAQUIN,Active,2022-02-11
CUST004344,Commercial,MADERA,Inactive,2020-01-08
CUST004345,Residential,CONTRA COSTA,Pending Close,2016-03-22
CUST004346,Residential,YUBA,Active,2023-08-28
CUST004347,Commercial,MADERA,Active,2024-08-02
CUST004348,Residential,MONTEREY,Active,2018-05-27
CUST004349,Commercial,SANTA BARBARA,Active,2015-04-17
CUST004350,Residential,BUTTE,Active,2019-02-08
CUST004351,Residential,SANTA CLARA,Active,2023-02-11
CUST004352,Residential,SAN MATEO,Active,2019-01-17
CUST004353,Residential,MONTEREY,Active,2017-06-22
CUST004354,Agriculture And Water Pumping,SANTA CLARA,Active,2019-06-20
CUST004355,Residential,SANTA CLARA,Active,2022-02-04
CUST004356,Residential,MERCED,Active,2018-02-23
CUST004357,Residential,SAN JOAQUIN,Pending Close,2018-03-16
CUST004358,Residential,SANTA CLARA,Active,2021-05-16
CUST004359,Residential,BUTTE,Active,2015-01-24
CUST004360,Residential,FRESNO,Active,2017-08-09
CUST004361,Residential,PLACER,Inactive,2019-10-11
CUST004362,Residential,SAN JOAQUIN,Active,2020-08-01
CUST004363,Residential,KERN,Active,2015-04-30
CUST004364,Residential,SANTA CLARA,Active,2019-08-03
CUST004365,Residential,ALAMEDA,Active,2018-08-13
CUST004366,Residential,KERN,Active,2017-05-04
CUST004367,Residential,PLACER,Pending Close,2017-10-12
CUST004368,Residential,SAN JOAQUIN,Active,2023-03-11
CUST004369,Residential,MERCED,Inactive,2023-08-20
CUST004370,Residential,SAN FRANCISCO,Active,2016-03-23
CUST004371,Residential,MERCED,Active,2020-04-19
CUST004372,Residential,SANTA CLARA,Active,2019-10-10
CUST004373,Residential,CONTRA COSTA,Active,2017-09-22
CUST004374,Residential,MONTEREY,Active,2020-04-26
CUST004375,Residential,GLENN,Active,2024-09-11
CUST004376,Residential,ALAMEDA,Active,2018-12-17
CUST004377,Residential,FRESNO,Active,2024-11-25
CUST004378,Commercial,KERN,Active,2023-06-23
CUST004379,Residential,MONTEREY,Active,2017-12-20
CUST004380,Residential,ALAMEDA,Active,2019-09-21
CUST004381,Residential,CONTRA COSTA,Active,2020-11-01
CUST004382,Residential,ALAMEDA,Active,2021-03-22
CUST004383,Residential,SAN FRANCISCO,Active,2015-07-05
CUST004384,Residential,MARIN,Active,2021-08-19
CUST004385,Commercial,PLACER,Active,2015-03-13
CUST004386,Residential,MONTEREY,Active,2015-03-15
CUST004387,Agriculture And Water Pumping,YOLO,Active,2020-04-04
CUST004388,Residential,ALAMEDA,Active,2018-09-26
CUST004389,Residential,KERN,Active,2021-01-09
CUST004390,Residential,SAN FRANCISCO,Active,2020-11-13
CUST004391,Residential,NAPA,Active,2024-12-15
CUST004392,Residential,YUBA,Active,2021-10-28
CUST004393,Residential,ALAMEDA,Active,2023-09-17
CUST004394,Residential,SOLANO,Active,2019-01-21
CUST004395,Industrial,MARIN,Active,2022-11-15
CUST004396,Commercial,CONTRA COSTA,Active,2023-07-20
CUST004397,Residential,CONTRA COSTA,Active,2021-08-21
CUST004398,Residential,KERN,Active,2017-02-03
CUST004399,Residential,KERN,Active,2018-01-01
CUST004400,Residential,CONTRA COSTA,Active,2015-07-31
CUST004401,Residential,FRESNO,Active,2024-08-04
CUST004402,Residential,ALAMEDA,Active,2016-12-24
CUST004403,Residential,SAN FRANCISCO,Active,2023-11-14
CUST004404,Residential,ALAMEDA,Active,2022-09-23
CUST004405,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2021-07-06
CUST004406,Residential,KERN,Active,2019-11-01
CUST004407,Industrial,ALAMEDA,Active,2017-01-20
CUST004408,Residential,PLACER,Active,2019-02-26
CUST004409,Residential,SANTA CLARA,Active,2023-10-20
CUST004410,Residential,KERN,Active,2019-01-08
CUST004411,Residential,SANTA CLARA,Active,2022-11-11
CUST004412,Residential,FRESNO,Active,2016-01-29
CUST004413,Residential,MADERA,Active,2016-05-26
CUST004414,Residential,SANTA CLARA,Active,2016-11-16
CUST004415,Residential,KERN,Active,2022-04-22
CUST004416,Residential,CONTRA COSTA,Active,2019-10-05
CUST004417,Residential,SAN LUIS OBISPO,Active,2019-09-17
CUST004418,Residential,ALAMEDA,Active,2020-01-01
CUST004419,Residential,PLACER,Inactive,2024-04-22
CUST004420,Residential,PLACER,Active,2022-04-05
CUST004421,Residential,YOLO,Inactive,2018-07-06
CUST004422,Agriculture And Water Pumping,SAN FRANCISCO,Active,2020-02-01
CUST004423,Residential,SAN FRANCISCO,Active,2024-08-09
CUST004424,Residential,KERN,Active,2022-07-28
CUST004425,Residential,NAPA,Active,2024-12-14
CUST004426,Residential,MERCED,Active,2021-07-24
CUST004427,Residential,ALAMEDA,Active,2022-01-06
CUST004428,Residential,SAN JOAQUIN,Active,2024-08-21
CUST004429,Residential,KERN,Active,2021-09-12
CUST004430,Commercial,SAN JOAQUIN,Active,2021-03-11
CUST004431,Residential,SAN JOAQUIN,Pending Close,2024-11-26
CUST004432,Residential,SANTA CLARA,Active,2022-02-22
CUST004433,Residential,FRESNO,Active,2018-08-05
CUST004434,Commercial,ALAMEDA,Active,2020-02-08
CUST004435,Residential,ALAMEDA,Active,2024-02-13
CUST004436,Residential,ALAMEDA,Active,2021-04-24
CUST004437,Residential,SOLANO,Active,2018-11-12
CUST004438,Residential,SANTA CLARA,Active,2019-12-13
CUST004439,Mining,CONTRA COSTA,Active,2022-07-04
CUST004440,Residential,FRESNO,Active,2019-04-18
CUST004441,Commercial,SANTA CLARA,Active,2024-02-19
CUST004442,Commercial,SANTA CLARA,Active,2024-04-07
CUST004443,Residential,ALAMEDA,Active,2017-11-29
CUST004444,Residential,MARIN,Active,2017-09-24
CUST004445,Residential,KERN,Active,2022-11-07
CUST004446,"Transportation, Communications, & Utilities",CONTRA COSTA,Active,2021-03-07
CUST004447,Residential,KINGS,Active,2021-05-08
CUST004448,Commercial,FRESNO,Active,2023-10-13
CUST004449,Residential,ALAMEDA,Active,2016-08-21
CUST004450,Residential,ALAMEDA,Inactive,2017-12-19
CUST004451,Residential,KERN,Active,2024-10-21
CUST004452,Residential,SANTA CRUZ,Active,2024-10-26
CUST004453,Commercial,SANTA CLARA,Active,2023-06-14
CUST004454,Commercial,SANTA CLARA,Inactive,2023-05-29
CUST004455,Commercial,BUTTE,Active,2021-04-21
CUST004456,Residential,ALAMEDA,Active,2022-08-16
CUST004457,Residential,MARIN,Active,2016-12-22
CUST004458,Residential,MONTEREY,Active,2022-01-26
CUST004459,Residential,FRESNO,Active,2024-01-20
CUST004460,Residential,SAN MATEO,Active,2018-02-28
CUST004461,Residential,FRESNO,Inactive,2019-09-05
CUST004462,Residential,CONTRA COSTA,Active,2023-05-30
CUST004463,Streetlighting,SOLANO,Active,2015-01-17
CUST004464,Residential,KERN,Active,2023-01-08
CUST004465,Residential,SAN JOAQUIN,Pending Close,2023-03-21
CUST004466,Residential,NAPA,Active,2022-11-13
CUST004467,Residential,YOLO,Active,2017-09-18
CUST004468,Residential,CALAVERAS,Active,2017-05-27
CUST004469,Industrial,KERN,Active,2021-02-10
CUST004470,Commercial,SAN MATEO,Active,2024-06-24
CUST004471,Commercial,KERN,Active,2018-12-17
CUST004472,Mining,FRESNO,Pending Close,2019-01-05
CUST004473,Residential,SONOMA,Active,2019-08-06
CUST004474,Residential,SANTA CLARA,Active,2024-12-06
CUST004475,Residential,YOLO,Active,2023-06-11
CUST004476,Residential,SAN JOAQUIN,Active,2019-03-24
CUST004477,Residential,HUMBOLDT,Active,2015-03-21
CUST004478,Residential,MONTEREY,Inactive,2022-10-27
CUST004479,Residential,ALAMEDA,Active,2021-06-07
CUST004480,Residential,SANTA CLARA,Active,2024-01-01
CUST004481,Residential,SANTA CLARA,Active,2018-06-25
CUST004482,Residential,ALAMEDA,Active,2019-04-14
CUST004483,Residential,EL DORADO,Active,2018-07-19
CUST004484,Residential,SAN JOAQUIN,Active,2020-12-20
CUST004485,Residential,SONOMA,Active,2017-10-25
CUST004486,Residential,SANTA CRUZ,Active,2022-09-04
CUST004487,Residential,CONTRA COSTA,Active,2019-04-15
CUST004488,Residential,SANTA CLARA,Active,2022-04-30
CUST004489,Residential,SANTA CLARA,Active,2019-09-10
CUST004490,Residential,SAN MATEO,Active,2017-10-06
CUST004491,Residential,KERN,Active,2017-02-11
CUST004492,Residential,CONTRA COSTA,Active,2020-12-28
CUST004493,Residential,SAN MATEO,Active,2016-04-27
CUST004494,Commercial,SANTA CLARA,Active,2024-03-30
CUST004495,Residential,SANTA BARBARA,Active,2021-07-20
CUST004496,Residential,KERN,Active,2019-05-05
CUST004497,Residential,KERN,Active,2024-02-24
CUST004498,Residential,KERN,Active,2023-09-15
CUST004499,Residential,MARIPOSA,Active,2019-05-01
CUST004500,Residential,SANTA CLARA,Active,2021-11-26
CUST004501,Residential,PLACER,Active,2018-01-10
CUST004502,Residential,SOLANO,Active,2018-01-12
CUST004503,Residential,SAN FRANCISCO,Active,2024-03-15
CUST004504,Residential,MENDOCINO,Active,2023-08-09
CUST004505,Residential,MARIN,Active,2015-06-24
CUST004506,Residential,KERN,Active,2020-01-26
CUST004507,Residential,SANTA CLARA,Active,2017-04-21
CUST004508,Residential,EL DORADO,Active,2024-09-04
CUST004509,Residential,ALAMEDA,Active,2020-02-16
CUST004510,Industrial,SANTA CLARA,Active,2024-06-28
CUST004511,Residential,SAN FRANCISCO,Active,2022-12-23
CUST004512,Residential,PLACER,Active,2023-08-29
CUST004513,Residential,GLENN,Active,2021-11-21
CUST004514,Residential,FRESNO,Active,2020-03-01
CUST004515,Residential,SANTA CRUZ,Active,2024-08-06
CUST004516,Residential,SANTA CLARA,Active,2024-02-03
CUST004517,Residential,KERN,Active,2022-05-15
CUST004518,Commercial,FRESNO,Active,2022-06-21
CUST004519,Residential,PLACER,Inactive,2017-08-12
CUST004520,Residential,KERN,Active,2019-05-15
CUST004521,Commercial,ALAMEDA,Active,2022-12-06
CUST004522,Residential,EL DORADO,Inactive,2021-04-07
CUST004523,Commercial,SUTTER,Active,2022-07-12
CUST004524,Residential,FRESNO,Active,2024-10-07
CUST004525,Commercial,GLENN,Active,2015-12-06
CUST004526,Residential,KERN,Active,2022-10-11
CUST004527,Residential,SONOMA,Active,2017-01-13
CUST004528,Commercial,SANTA CLARA,Active,2019-02-03
CUST004529,Residential,SHASTA,Active,2021-11-15
CUST004530,Residential,NAPA,Active,2022-10-19
CUST004531,Residential,SANTA CLARA,Active,2024-02-29
CUST004532,Residential,TUOLUMNE,Pending Close,2020-01-23
CUST004533,Residential,SAN MATEO,Active,2015-01-15
CUST004534,Residential,SAN JOAQUIN,Active,2023-07-10
CUST004535,Residential,KERN,Active,2020-06-11
CUST004536,Residential,KERN,Active,2015-07-27
CUST004537,Residential,SANTA BARBARA,Active,2017-12-19
CUST004538,Residential,MERCED,Active,2021-08-09
CUST004539,Residential,CONTRA COSTA,Active,2024-01-25
CUST004540,Residential,SAN LUIS OBISPO,Active,2022-04-09
CUST004541,Residential,SANTA CLARA,Active,2021-01-16
CUST004542,Residential,SAN MATEO,Active,2016-02-01
CUST004543,Residential,SAN MATEO,Active,2020-05-11
CUST004544,Residential,KERN,Active,2017-03-04
CUST004545,Residential,SAN MATEO,Active,2021-12-22
CUST004546,Commercial,SANTA CLARA,Active,2015-07-28
CUST004547,Residential,SANTA CLARA,Active,2018-03-02
CUST004548,Residential,CONTRA COSTA,Active,2024-06-14
CUST004549,Residential,KERN,Active,2016-03-08
CUST004550,Commercial,NAPA,Active,2022-04-10
CUST004551,Industrial,SANTA CLARA,Active,2019-10-21
CUST004552,Residential,NAPA,Active,2021-09-02
CUST004553,Residential,SOLANO,Active,2023-05-03
CUST004554,Commercial,SANTA BARBARA,Active,2016-08-05
CUST004555,Residential,SANTA BARBARA,Active,2016-03-07
CUST004556,Residential,SAN JOAQUIN,Active,2018-07-21
CUST004557,Residential,SANTA CLARA,Active,2015-12-17
CUST004558,Residential,KERN,Active,2015-05-14
CUST004559,Industrial,FRESNO,Active,2023-08-04
CUST004560,Streetlighting,NEVADA,Active,2016-09-30
CUST004561,Residential,SAN JOAQUIN,Active,2018-05-13
CUST004562,Residential,CONTRA COSTA,Active,2024-03-23
CUST004563,Commercial,FRESNO,Active,2015-04-27
CUST004564,Residential,PLACER,Active,2018-07-14
CUST004565,Residential,MARIN,Active,2019-12-23
CUST004566,Commercial,SAN MATEO,Active,2021-01-05
CUST004567,Residential,SANTA CRUZ,Pending Close,2023-12-10
