account_id,customer_id,premise_id,service_type,customer_segment,county,account_status,rate_plan_id
ACCT004412,CUST004412,PREM004412,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004413,CUST004413,PREM004413,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT004414,CUST004414,PREM004414,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004415,CUST004415,PREM004415,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004416,CUST004416,PREM004416,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004417,CUST004417,PREM004417,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004418,CUST004418,PREM004418,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004419,CUST004419,PREM004419,Electric,Residential,PLACER,Inactive,R-RES-TOU
ACCT004420,CUST004420,PREM004420,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004421,CUST004421,PREM004421,Electric,Residential,YOLO,Inactive,R-RES-TOU
ACCT004422,CUST004422,PREM004422,Electric,Agriculture And Water Pumping,SAN FRANCISCO,Active,R-AGR-PUMP
ACCT004423,CUST004423,PREM004423,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004424,CUST004424,PREM004424,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004425,CUST004425,PREM004425,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT004426,CUST004426,PREM004426,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004427,CUST004427,PREM004427,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004428,CUST004428,PREM004428,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004429,CUST004429,PREM004429,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004430,CUST004430,PREM004430,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT004431,CUST004431,PREM004431,Electric,Residential,SAN JOAQUIN,Pending Close,R-RES-TOU
ACCT004432,CUST004432,PREM004432,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004433,CUST004433,PREM004433,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004434,CUST004434,PREM004434,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004435,CUST004435,PREM004435,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004436,CUST004436,PREM004436,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004437,CUST004437,PREM004437,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004438,CUST004438,PREM004438,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004439,CUST004439,PREM004439,Electric,Mining,CONTRA COSTA,Active,R-MIN-GEN
ACCT004440,CUST004440,PREM004440,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004441,CUST004441,PREM004441,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004442,CUST004442,PREM004442,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004443,CUST004443,PREM004443,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004444,CUST004444,PREM004444,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004445,CUST004445,PREM004445,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004446,CUST004446,PREM004446,Electric,"Transportation, Communications, & Utilities",CONTRA COSTA,Active,R-TCU-GEN
ACCT004447,CUST004447,PREM004447,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT004448,CUST004448,PREM004448,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004449,CUST004449,PREM004449,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004450,CUST004450,PREM004450,Electric,Residential,ALAMEDA,Inactive,R-RES-TOU
ACCT004451,CUST004451,PREM004451,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004452,CUST004452,PREM004452,Electric,Residential,SANTA CRUZ,Active,R-RES-TOU
ACCT004453,CUST004453,PREM004453,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004454,CUST004454,PREM004454,Electric,Commercial,SANTA CLARA,Inactive,R-COM-GEN
ACCT004455,CUST004455,PREM004455,Electric,Commercial,BUTTE,Active,R-COM-GEN
ACCT004456,CUST004456,PREM004456,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004457,CUST004457,PREM004457,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004458,CUST004458,PREM004458,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT004459,CUST004459,PREM004459,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004460,CUST004460,PREM004460,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004461,CUST004461,PREM004461,Electric,Residential,FRESNO,Inactive,R-RES-TOU
ACCT004462,CUST004462,PREM004462,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004463,CUST004463,PREM004463,Electric,Streetlighting,SOLANO,Active,R-STLIGHT
ACCT004464,CUST004464,PREM004464,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004465,CUST004465,PREM004465,Electric,Residential,SAN JOAQUIN,Pending Close,R-RES-TOU
ACCT004466,CUST004466,PREM004466,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT004467,CUST004467,PREM004467,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT004468,CUST004468,PREM004468,Electric,Residential,CALAVERAS,Active,R-RES-TOU
ACCT004469,CUST004469,PREM004469,Electric,Industrial,KERN,Active,R-IND-GEN
ACCT004470,CUST004470,PREM004470,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT004471,CUST004471,PREM004471,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004472,CUST004472,PREM004472,Electric,Mining,FRESNO,Pending Close,R-MIN-GEN
ACCT004473,CUST004473,PREM004473,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004474,CUST004474,PREM004474,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004475,CUST004475,PREM004475,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT004476,CUST004476,PREM004476,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004477,CUST004477,PREM004477,Electric,Residential,HUMBOLDT,Active,R-RES-TOU
ACCT004478,CUST004478,PREM004478,Electric,Residential,MONTEREY,Inactive,R-RES-TOU
ACCT004479,CUST004479,PREM004479,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004480,CUST004480,PREM004480,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004481,CUST004481,PREM004481,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004482,CUST004482,PREM004482,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004483,CUST004483,PREM004483,Electric,Residential,EL DORADO,Active,R-RES-TOU
ACCT004484,CUST004484,PREM004484,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004485,CUST004485,PREM004485,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004486,CUST004486,PREM004486,Electric,Residential,SANTA CRUZ,Active,R-RES-TOU
ACCT004487,CUST004487,PREM004487,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004488,CUST004488,PREM004488,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004489,CUST004489,PREM004489,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004490,CUST004490,PREM004490,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004491,CUST004491,PREM004491,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004492,CUST004492,PREM004492,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004493,CUST004493,PREM004493,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004494,CUST004494,PREM004494,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004495,CUST004495,PREM004495,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004496,CUST004496,PREM004496,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004497,CUST004497,PREM004497,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004498,CUST004498,PREM004498,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004499,CUST004499,PREM004499,Electric,Residential,MARIPOSA,Active,R-RES-TOU
ACCT004500,CUST004500,PREM004500,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004501,CUST004501,PREM004501,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004502,CUST004502,PREM004502,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004503,CUST004503,PREM004503,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004504,CUST004504,PREM004504,Electric,Residential,MENDOCINO,Active,R-RES-TOU
ACCT004505,CUST004505,PREM004505,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004506,CUST004506,PREM004506,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004507,CUST004507,PREM004507,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004508,CUST004508,PREM004508,Electric,Residential,EL DORADO,Active,R-RES-TOU
ACCT004509,CUST004509,PREM004509,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004510,CUST004510,PREM004510,Electric,Industrial,SANTA CLARA,Active,R-IND-GEN
ACCT004511,CUST004511,PREM004511,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004512,CUST004512,PREM004512,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004513,CUST004513,PREM004513,Electric,Residential,GLENN,Active,R-RES-TOU
ACCT004514,CUST004514,PREM004514,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004515,CUST004515,PREM004515,Electric,Residential,SANTA CRUZ,Active,R-RES-TOU
ACCT004516,CUST004516,PREM004516,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004517,CUST004517,PREM004517,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004518,CUST004518,PREM004518,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004519,CUST004519,PREM004519,Electric,Residential,PLACER,Inactive,R-RES-TOU
ACCT004520,CUST004520,PREM004520,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004521,CUST004521,PREM004521,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004522,CUST004522,PREM004522,Electric,Residential,EL DORADO,Inactive,R-RES-TOU
ACCT004523,CUST004523,PREM004523,Electric,Commercial,SUTTER,Active,R-COM-GEN
ACCT004524,CUST004524,PREM004524,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004525,CUST004525,PREM004525,Electric,Commercial,GLENN,Active,R-COM-GEN
ACCT004526,CUST004526,PREM004526,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004527,CUST004527,PREM004527,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004528,CUST004528,PREM004528,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004529,CUST004529,PREM004529,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT004530,CUST004530,PREM004530,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT004531,CUST004531,PREM004531,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004532,CUST004532,PREM004532,Electric,Residential,TUOLUMNE,Pending Close,R-RES-TOU
ACCT004533,CUST004533,PREM004533,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004534,CUST004534,PREM004534,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004535,CUST004535,PREM004535,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004536,CUST004536,PREM004536,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004537,CUST004537,PREM004537,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004538,CUST004538,PREM004538,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004539,CUST004539,PREM004539,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004540,CUST004540,PREM004540,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004541,CUST004541,PREM004541,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004542,CUST004542,PREM004542,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004543,CUST004543,PREM004543,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004544,CUST004544,PREM004544,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004545,CUST004545,PREM004545,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004546,CUST004546,PREM004546,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004547,CUST004547,PREM004547,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004548,CUST004548,PREM004548,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004549,CUST004549,PREM004549,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004550,CUST004550,PREM004550,Electric,Commercial,NAPA,Active,R-COM-GEN
ACCT004551,CUST004551,PREM004551,Electric,Industrial,SANTA CLARA,Active,R-IND-GEN
ACCT004552,CUST004552,PREM004552,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT004553,CUST004553,PREM004553,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004554,CUST004554,PREM004554,Electric,Commercial,SANTA BARBARA,Active,R-COM-GEN
ACCT004555,CUST004555,PREM004555,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004556,CUST004556,PREM004556,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004557,CUST004557,PREM004557,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004558,CUST004558,PREM004558,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004559,CUST004559,PREM004559,Electric,Industrial,FRESNO,Active,R-IND-GEN
ACCT004560,CUST004560,PREM004560,Electric,Streetlighting,NEVADA,Active,R-STLIGHT
ACCT004561,CUST004561,PREM004561,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004562,CUST004562,PREM004562,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004563,CUST004563,PREM004563,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004564,CUST004564,PREM004564,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004565,CUST004565,PREM004565,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004566,CUST004566,PREM004566,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT004567,CUST004567,PREM004567,Electric,Residential,SANTA CRUZ,Pending Close,R-RES-TOU
ACCT004568,CUST004568,PREM004568,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004569,CUST004569,PREM004569,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004570,CUST004570,PREM004570,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT004571,CUST004571,PREM004571,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004572,CUST004572,PREM004572,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT004573,CUST004573,PREM004573,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004574,CUST004574,PREM004574,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004575,CUST004575,PREM004575,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004576,CUST004576,PREM004576,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004577,CUST004577,PREM004577,Electric,Residential,FRESNO,Pending Close,R-RES-TOU
ACCT004578,CUST004578,PREM004578,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004579,CUST004579,PREM004579,Electric,"Transportation, Communications, & Utilities",CONTRA COSTA,Active,R-TCU-GEN
ACCT004580,CUST004580,PREM004580,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004581,CUST004581,PREM004581,Electric,Industrial,ALAMEDA,Active,R-IND-GEN
ACCT004582,CUST004582,PREM004582,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004583,CUST004583,PREM004583,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004584,CUST004584,PREM004584,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004585,CUST004585,PREM004585,Electric,Residential,SUTTER,Active,R-RES-TOU
ACCT004586,CUST004586,PREM004586,Electric,Agriculture And Water Pumping,SAN JOAQUIN,Active,R-AGR-PUMP
ACCT004587,CUST004587,PREM004587,Electric,Residential,SANTA CLARA,Pending Close,R-RES-TOU
ACCT004588,CUST004588,PREM004588,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004589,CUST004589,PREM004589,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004590,CUST004590,PREM004590,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004591,CUST004591,PREM004591,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004592,CUST004592,PREM004592,Electric,Residential,SANTA CLARA,Pending Close,R-RES-TOU
ACCT004593,CUST004593,PREM004593,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004594,CUST004594,PREM004594,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004595,CUST004595,PREM004595,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004596,CUST004596,PREM004596,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004597,CUST004597,PREM004597,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004598,CUST004598,PREM004598,Electric,Residential,SAN MATEO,Pending Close,R-RES-TOU
ACCT004599,CUST004599,PREM004599,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004600,CUST004600,PREM004600,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT004601,CUST004601,PREM004601,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004602,CUST004602,PREM004602,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004603,CUST004603,PREM004603,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004604,CUST004604,PREM004604,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004605,CUST004605,PREM004605,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004606,CUST004606,PREM004606,Electric,Commercial,MERCED,Active,R-COM-GEN
ACCT004607,CUST004607,PREM004607,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT004608,CUST004608,PREM004608,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004609,CUST004609,PREM004609,Electric,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP
ACCT004610,CUST004610,PREM004610,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004611,CUST004611,PREM004611,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004612,CUST004612,PREM004612,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004613,CUST004613,PREM004613,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004614,CUST004614,PREM004614,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004615,CUST004615,PREM004615,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT004616,CUST004616,PREM004616,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT004617,CUST004617,PREM004617,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004618,CUST004618,PREM004618,Electric,Commercial,SUTTER,Active,R-COM-GEN
ACCT004619,CUST004619,PREM004619,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004620,CUST004620,PREM004620,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004621,CUST004621,PREM004621,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004622,CUST004622,PREM004622,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004623,CUST004623,PREM004623,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004624,CUST004624,PREM004624,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004625,CUST004625,PREM004625,Electric,Industrial,KERN,Active,R-IND-GEN
ACCT004626,CUST004626,PREM004626,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004627,CUST004627,PREM004627,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004628,CUST004628,PREM004628,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT004629,CUST004629,PREM004629,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004630,CUST004630,PREM004630,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004631,CUST004631,PREM004631,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004632,CUST004632,PREM004632,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004633,CUST004633,PREM004633,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004634,CUST004634,PREM004634,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004635,CUST004635,PREM004635,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004636,CUST004636,PREM004636,Electric,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP
ACCT004637,CUST004637,PREM004637,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT004638,CUST004638,PREM004638,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004639,CUST004639,PREM004639,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004640,CUST004640,PREM004640,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT004641,CUST004641,PREM004641,Electric,Industrial,KERN,Active,R-IND-GEN
ACCT004642,CUST004642,PREM004642,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004643,CUST004643,PREM004643,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004644,CUST004644,PREM004644,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004645,CUST004645,PREM004645,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004646,CUST004646,PREM004646,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004647,CUST004647,PREM004647,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004648,CUST004648,PREM004648,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004649,CUST004649,PREM004649,Electric,Commercial,NEVADA,Active,R-COM-GEN
ACCT004650,CUST004650,PREM004650,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004651,CUST004651,PREM004651,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004652,CUST004652,PREM004652,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004653,CUST004653,PREM004653,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004654,CUST004654,PREM004654,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004655,CUST004655,PREM004655,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004656,CUST004656,PREM004656,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004657,CUST004657,PREM004657,Electric,Commercial,PLUMAS,Active,R-COM-GEN
ACCT004658,CUST004658,PREM004658,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004659,CUST004659,PREM004659,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004660,CUST004660,PREM004660,Electric,Residential,SAN JOAQUIN,Pending Close,R-RES-TOU
ACCT004661,CUST004661,PREM004661,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004662,CUST004662,PREM004662,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004663,CUST004663,PREM004663,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004664,CUST004664,PREM004664,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT004665,CUST004665,PREM004665,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004666,CUST004666,PREM004666,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004667,CUST004667,PREM004667,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004668,CUST004668,PREM004668,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004669,CUST004669,PREM004669,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004670,CUST004670,PREM004670,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004671,CUST004671,PREM004671,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004672,CUST004672,PREM004672,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004673,CUST004673,PREM004673,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004674,CUST004674,PREM004674,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004675,CUST004675,PREM004675,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004676,CUST004676,PREM004676,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT004677,CUST004677,PREM004677,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT004678,CUST004678,PREM004678,Electric,Agriculture And Water Pumping,CONTRA COSTA,Active,R-AGR-PUMP
ACCT004679,CUST004679,PREM004679,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004680,CUST004680,PREM004680,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004681,CUST004681,PREM004681,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004682,CUST004682,PREM004682,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004683,CUST004683,PREM004683,Electric,Industrial,ALAMEDA,Active,R-IND-GEN
ACCT004684,CUST004684,PREM004684,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004685,CUST004685,PREM004685,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004686,CUST004686,PREM004686,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004687,CUST004687,PREM004687,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004688,CUST004688,PREM004688,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004689,CUST004689,PREM004689,Electric,Residential,KERN,Inactive,R-RES-TOU
ACCT004690,CUST004690,PREM004690,Electric,"Transportation, Communications, & Utilities",SAN JOAQUIN,Active,R-TCU-GEN
ACCT004691,CUST004691,PREM004691,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT004692,CUST004692,PREM004692,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004693,CUST004693,PREM004693,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004694,CUST004694,PREM004694,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004695,CUST004695,PREM004695,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004696,CUST004696,PREM004696,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT004697,CUST004697,PREM004697,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004698,CUST004698,PREM004698,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004699,CUST004699,PREM004699,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004700,CUST004700,PREM004700,Electric,"Transportation, Communications, & Utilities",SAN JOAQUIN,Active,R-TCU-GEN
ACCT004701,CUST004701,PREM004701,Electric,Residential,MERCED,Pending Close,R-RES-TOU
ACCT004702,CUST004702,PREM004702,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004703,CUST004703,PREM004703,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004704,CUST004704,PREM004704,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004705,CUST004705,PREM004705,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004706,CUST004706,PREM004706,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004707,CUST004707,PREM004707,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
